epoch,accuracy,binary_dice_coefficient,dice_coefficient,loss,lr,val_accuracy,val_binary_dice_coefficient,val_dice_coefficient,val_loss
36,0.9987006783485413,0.6430751085281372,0.6368345618247986,0.2553924322128296,1e-04,0.9938137531280518,0.30155622959136963,0.298963338136673,0.5026463270187378
37,0.9986965656280518,0.6445989608764648,0.6385284662246704,0.2542118430137634,1e-04,0.9932382702827454,0.42298999428749084,0.42125067114830017,0.41803303360939026
38,0.9987161755561829,0.6513478755950928,0.6461908221244812,0.2488638013601303,1e-04,0.9965257048606873,0.3910905420780182,0.3893279433250427,0.4324240982532501
39,0.998711884021759,0.6485500931739807,0.6439153552055359,0.2504628896713257,1e-04,0.9954150319099426,0.39099836349487305,0.3896402418613434,0.4351482093334198
40,0.9986803531646729,0.6501648426055908,0.6460237503051758,0.2490406185388565,1e-04,0.9901332855224609,0.3493603765964508,0.34701427817344666,0.48017680644989014
41,0.9986454844474792,0.6492176055908203,0.6455106735229492,0.24944466352462769,1e-04,0.9969990849494934,0.4289036691188812,0.42759236693382263,0.4052078127861023
42,0.9986432194709778,0.6539329886436462,0.6504907011985779,0.24593977630138397,1e-04,0.9945871233940125,0.4209398627281189,0.41985681653022766,0.4166669249534607
43,0.9987807273864746,0.6830136179924011,0.6796987652778625,0.2253563106060028,5e-05,0.9967896938323975,0.4456346929073334,0.444009006023407,0.3939971327781677
44,0.9987958669662476,0.6864591240882874,0.6831871867179871,0.22289589047431946,5e-05,0.9954653978347778,0.4299897849559784,0.4289904832839966,0.40769943594932556
45,0.9988319277763367,0.6967940926551819,0.6934930086135864,0.2156304270029068,5e-05,0.9973090291023254,0.4516758322715759,0.44989871978759766,0.3885478973388672
46,0.9988109469413757,0.6932023763656616,0.6902461647987366,0.2179364562034607,5e-05,0.9964146018028259,0.4118041396141052,0.4102075695991516,0.41860800981521606
47,0.9988323450088501,0.6966254115104675,0.6937121748924255,0.21548959612846375,5e-05,0.9966527223587036,0.42879965901374817,0.42734295129776,0.4059816300868988
