epoch,dice_coefficient,loss,mean_iou,val_dice_coefficient,val_loss,val_mean_iou
58,0.3022581934928894,0.5738698840141296,0.5986169576644897,0.4827899634838104,0.4210017919540405,0.6967583298683167
59,0.3260536789894104,0.5537234544754028,0.621351420879364,0.5155701637268066,0.3929412364959717,0.7047873735427856
60,0.3203393220901489,0.5582860112190247,0.619809627532959,0.5167542695999146,0.39658164978027344,0.7156316637992859
61,0.318093866109848,0.5605277419090271,0.6274088025093079,0.5095604658126831,0.39770957827568054,0.7022429704666138
62,0.30430924892425537,0.5721559524536133,0.6294956207275391,0.5317485928535461,0.38331833481788635,0.7196839451789856
63,0.3323788344860077,0.5484068989753723,0.6361714601516724,0.5287463665008545,0.38444995880126953,0.7198962569236755
64,0.3187998831272125,0.5596767067909241,0.6414597034454346,0.5223321318626404,0.3897768259048462,0.7151910066604614
65,0.32054728269577026,0.5583261251449585,0.6330884695053101,0.5315375328063965,0.3813115060329437,0.7135580778121948
66,0.33878064155578613,0.5433165431022644,0.6477368474006653,0.5270177125930786,0.38562023639678955,0.712730884552002
67,0.33019721508026123,0.5504978895187378,0.6465407013893127,0.5359708070755005,0.37511739134788513,0.7044425010681152
68,0.32542964816093445,0.5544345378875732,0.6479679942131042,0.546506404876709,0.3716498613357544,0.7263913154602051
69,0.33626270294189453,0.5457615852355957,0.6579660177230835,0.5377301573753357,0.37632712721824646,0.7184398770332336
70,0.3439861238002777,0.53829026222229,0.641080379486084,0.539535403251648,0.3763516843318939,0.718038022518158
71,0.37051326036453247,0.5159249305725098,0.6561473608016968,0.5355295538902283,0.3776332139968872,0.716242790222168
72,0.3507581353187561,0.5329091548919678,0.6555590629577637,0.5420004725456238,0.37481266260147095,0.7225137948989868
73,0.34729355573654175,0.5358437299728394,0.6512428522109985,0.5499424934387207,0.36578428745269775,0.716078519821167
74,0.3390441834926605,0.5426027774810791,0.6537147760391235,0.539226233959198,0.3760760426521301,0.7200360298156738
75,0.34820032119750977,0.534106433391571,0.6532559394836426,0.5317887663841248,0.38069891929626465,0.7118154168128967
76,0.3547838032245636,0.5288530588150024,0.6590168476104736,0.5461203455924988,0.3712904453277588,0.723238468170166
77,0.34862637519836426,0.5337507724761963,0.652907133102417,0.5494560599327087,0.36687248945236206,0.7200826406478882
78,0.34431955218315125,0.537750780582428,0.6623430252075195,0.5583632588386536,0.36083948612213135,0.7276593446731567
79,0.3508051633834839,0.531608521938324,0.6627970337867737,0.5587134957313538,0.35952410101890564,0.7277551889419556
80,0.36887210607528687,0.516284167766571,0.6683719158172607,0.5518089532852173,0.3649478256702423,0.7255940437316895
81,0.377949982881546,0.5094719529151917,0.6759686470031738,0.5648040175437927,0.35501590371131897,0.7285997867584229
82,0.3801584541797638,0.5069769620895386,0.6644308567047119,0.5655987858772278,0.35558009147644043,0.7346926331520081
83,0.37209153175354004,0.5131580233573914,0.6487202048301697,0.5705505609512329,0.35374459624290466,0.7424033880233765
84,0.36854103207588196,0.5164145231246948,0.6525595784187317,0.575610876083374,0.3478640019893646,0.7389547824859619
85,0.3894212543964386,0.4985588788986206,0.6556853652000427,0.5765318274497986,0.3457474112510681,0.7345253229141235
86,0.38350698351860046,0.5037640929222107,0.6607545018196106,0.5659021735191345,0.35351845622062683,0.7307069897651672
87,0.39238840341567993,0.4963489770889282,0.6661924123764038,0.5775063633918762,0.34663259983062744,0.7377406358718872
88,0.4113619327545166,0.4808351397514343,0.6727976202964783,0.5504119396209717,0.3625679314136505,0.715943455696106
89,0.3902299106121063,0.4987215995788574,0.671053409576416,0.581052839756012,0.34236639738082886,0.738242506980896
90,0.38917845487594604,0.5000738501548767,0.6707667112350464,0.5698481202125549,0.3509167730808258,0.7364588975906372
91,0.3557671010494232,0.5278009176254272,0.6606591939926147,0.5800533890724182,0.3433063328266144,0.7392038702964783
92,0.38175979256629944,0.5059912204742432,0.677398681640625,0.5761569738388062,0.3457714915275574,0.7359145879745483
93,0.38558146357536316,0.5025528073310852,0.677424430847168,0.5692565441131592,0.35080939531326294,0.7324360013008118
94,0.3858121335506439,0.5024400353431702,0.6823841333389282,0.5699597001075745,0.35089433193206787,0.7345367670059204
95,0.3846382796764374,0.5031703114509583,0.6760969758033752,0.5719795227050781,0.3489229083061218,0.7339968681335449
96,0.3948337733745575,0.49445000290870667,0.6737937927246094,0.576330304145813,0.3452521562576294,0.7369468808174133
97,0.38904035091400146,0.4998089373111725,0.6755305528640747,0.5740691423416138,0.34700486063957214,0.7348746061325073
98,0.3614303767681122,0.5232085585594177,0.6825207471847534,0.5736094117164612,0.3473411500453949,0.7339892387390137
99,0.37713804841041565,0.509425699710846,0.6804271936416626,0.5695499777793884,0.35066118836402893,0.7345082759857178
100,0.37994974851608276,0.5069863796234131,0.684809684753418,0.5634943246841431,0.3533918857574463,0.7290825247764587
101,0.3883012533187866,0.5000029802322388,0.6871504783630371,0.5611807703971863,0.3579832911491394,0.7369362115859985
102,0.39228904247283936,0.4967068135738373,0.6893883347511292,0.5733158588409424,0.34750986099243164,0.7373858690261841
103,0.3874305784702301,0.5007737874984741,0.6974141597747803,0.5734187960624695,0.3469194769859314,0.7358341217041016
104,0.39207723736763,0.49616512656211853,0.6839402914047241,0.5674508213996887,0.3526487350463867,0.7376768589019775
105,0.39148035645484924,0.49752506613731384,0.6860200762748718,0.5733020305633545,0.34730660915374756,0.7414001226425171
106,0.4015050530433655,0.48915109038352966,0.6929214596748352,0.5703036785125732,0.349298357963562,0.7388995885848999
107,0.3922853171825409,0.49730536341667175,0.6928096413612366,0.5742935538291931,0.34706464409828186,0.7428547143936157
108,0.41483739018440247,0.4783507287502289,0.6864261627197266,0.5759924054145813,0.3462052047252655,0.7419152855873108
109,0.43194761872291565,0.463927298784256,0.6836897730827332,0.568919837474823,0.35069242119789124,0.7412821054458618
110,0.4126741290092468,0.4794102609157562,0.6778499484062195,0.5706381797790527,0.3487452566623688,0.7401280403137207
111,0.4064573645591736,0.4845183789730072,0.6770520806312561,0.5749938488006592,0.346283495426178,0.7445233464241028
112,0.40953347086906433,0.4830087423324585,0.6863983869552612,0.5789158940315247,0.3432697355747223,0.7417124509811401
113,0.4067600667476654,0.4843556880950928,0.6850630044937134,0.5783260464668274,0.3427245318889618,0.7394299507141113
114,0.41039061546325684,0.48136693239212036,0.6862256526947021,0.5813243389129639,0.3419511914253235,0.7433347105979919
115,0.41964995861053467,0.4740341305732727,0.6902491450309753,0.5784590840339661,0.3428143560886383,0.7383974194526672
116,0.38636907935142517,0.5011283755302429,0.671078085899353,0.5758340358734131,0.3440157473087311,0.7369123101234436
117,0.3997822105884552,0.49013957381248474,0.6772621870040894,0.5802822113037109,0.3430677354335785,0.7444881796836853
118,0.43243157863616943,0.46415975689888,0.6954419612884521,0.5824896097183228,0.34076988697052,0.7432816028594971
119,0.4338959753513336,0.4617839455604553,0.6870401501655579,0.5781574249267578,0.3434017300605774,0.7393476963043213
120,0.39784690737724304,0.4926183223724365,0.675565779209137,0.5721238255500793,0.3481091558933258,0.7398818135261536
121,0.4101528525352478,0.4827323257923126,0.6863498687744141,0.5794425010681152,0.34117770195007324,0.7346560955047607
122,0.39683207869529724,0.4930661916732788,0.6815530061721802,0.569755494594574,0.34852805733680725,0.7318769693374634
123,0.40098777413368225,0.4886864721775055,0.6744471192359924,0.5788888335227966,0.3415736258029938,0.7370855808258057
124,0.40069884061813354,0.4897206425666809,0.683738648891449,0.5813992023468018,0.33986619114875793,0.7364997267723083
125,0.42003560066223145,0.47306597232818604,0.6931688785552979,0.5825788974761963,0.33911415934562683,0.7378736138343811
126,0.4048956036567688,0.4862421452999115,0.6828968524932861,0.5849177241325378,0.3380132019519806,0.7410078048706055
127,0.4173574149608612,0.47519204020500183,0.6904157996177673,0.5781185626983643,0.34450456500053406,0.7437059879302979
128,0.4104728698730469,0.48120585083961487,0.6956790089607239,0.5783049464225769,0.3419809937477112,0.7349029779434204
129,0.4314103126525879,0.46371912956237793,0.6996338963508606,0.5858475565910339,0.33861005306243896,0.7391612529754639
130,0.4342273473739624,0.4617335796356201,0.7010639905929565,0.5383629202842712,0.37413352727890015,0.7215599417686462
131,0.448866069316864,0.45011094212532043,0.7111482620239258,0.5909992456436157,0.3342118263244629,0.7519683837890625
132,0.4436049461364746,0.45455223321914673,0.709068775177002,0.5817158222198486,0.3403097689151764,0.7476375102996826
133,0.42659178376197815,0.4679258465766907,0.6858632564544678,0.5731909275054932,0.34985652565956116,0.7492526769638062
134,0.42724668979644775,0.46761298179626465,0.6887322068214417,0.5865694284439087,0.3371264636516571,0.7460417747497559
135,0.4278305172920227,0.466598242521286,0.6913785934448242,0.5640531778335571,0.35190990567207336,0.7337145805358887
136,0.42032039165496826,0.4728078544139862,0.6908313632011414,0.5748955011367798,0.3489132523536682,0.7495868802070618
137,0.41268086433410645,0.4801335334777832,0.6982424259185791,0.5860503315925598,0.33605653047561646,0.739380419254303
138,0.41277965903282166,0.4799055755138397,0.6992573142051697,0.5809711813926697,0.34184402227401733,0.7445773482322693
139,0.39217841625213623,0.4971776008605957,0.6932059526443481,0.5910681486129761,0.33385854959487915,0.7483767867088318
140,0.39703354239463806,0.49306389689445496,0.6967016458511353,0.5725100040435791,0.3499164283275604,0.7436171174049377
141,0.39416196942329407,0.4957650899887085,0.701414942741394,0.5884541273117065,0.3358263671398163,0.7475326061248779
142,0.3820687532424927,0.5064467787742615,0.701068103313446,0.5850943326950073,0.33970147371292114,0.7481105923652649
143,0.38436970114707947,0.5042378902435303,0.6983906030654907,0.5719500780105591,0.34772545099258423,0.7413503527641296
144,0.38425055146217346,0.5042775273323059,0.70110023021698,0.5871766209602356,0.3365885615348816,0.7471000552177429
145,0.37908560037612915,0.509204626083374,0.7052306532859802,0.5790897011756897,0.34458738565444946,0.7435113191604614
146,0.3803420662879944,0.5078317523002625,0.7103984355926514,0.5878956317901611,0.3369171917438507,0.7487385869026184
147,0.38494402170181274,0.5039955377578735,0.706925094127655,0.5903947949409485,0.3353070616722107,0.7507829666137695
148,0.4157802164554596,0.47772327065467834,0.7082500457763672,0.5743501782417297,0.34835556149482727,0.7515265941619873
149,0.39545950293540955,0.49518734216690063,0.7005975842475891,0.5871824622154236,0.3365044593811035,0.7472633123397827
150,0.40913915634155273,0.4840802550315857,0.7115046381950378,0.5849706530570984,0.3403685390949249,0.7545309066772461
151,0.41638365387916565,0.47742316126823425,0.713581919670105,0.5931631326675415,0.33098188042640686,0.7489241361618042
152,0.4126473367214203,0.4808286428451538,0.7112640738487244,0.5901321768760681,0.33477941155433655,0.7502051591873169
153,0.429062157869339,0.46693629026412964,0.7120814323425293,0.6017630696296692,0.32459375262260437,0.7578684091567993
154,0.4348285496234894,0.46176064014434814,0.7087724208831787,0.5961145758628845,0.3308336138725281,0.755363941192627
155,0.45818641781806946,0.44254565238952637,0.7218539118766785,0.5917506814002991,0.3358074128627777,0.7527107000350952
156,0.45667338371276855,0.44381558895111084,0.7186444997787476,0.5933833122253418,0.3331667184829712,0.7547938823699951
157,0.449474036693573,0.4495903551578522,0.721522867679596,0.5916047692298889,0.3336513936519623,0.7543988227844238
158,0.45386019349098206,0.44591015577316284,0.7181562781333923,0.5896685123443604,0.3323032855987549,0.7476587295532227
159,0.48535558581352234,0.42043522000312805,0.7233234643936157,0.5911813378334045,0.33380231261253357,0.7502268552780151
160,0.4548967480659485,0.4456523656845093,0.71912682056427,0.5952946543693542,0.33311164379119873,0.7586854100227356
161,0.4337283968925476,0.4633157253265381,0.7138732075691223,0.6015973091125488,0.32740136981010437,0.7603216171264648
162,0.4437074363231659,0.4546074867248535,0.7164089679718018,0.5904222130775452,0.3323337137699127,0.7480820417404175
163,0.4553115665912628,0.44429999589920044,0.7196985483169556,0.5935217142105103,0.33162471652030945,0.7562942504882812
164,0.4457949101924896,0.45285436511039734,0.7146696448326111,0.5979716181755066,0.32795992493629456,0.757347047328949
165,0.4382098317146301,0.4592524766921997,0.7232730388641357,0.5967468023300171,0.33064723014831543,0.7594296932220459
166,0.458527147769928,0.4427366554737091,0.7211645245552063,0.5993266701698303,0.3274015188217163,0.7600404024124146
167,0.47666478157043457,0.42756184935569763,0.7261497974395752,0.5739067196846008,0.34502798318862915,0.7453240156173706
168,0.48459184169769287,0.42036503553390503,0.7292735576629639,0.5779030323028564,0.34075477719306946,0.7456623315811157
169,0.47659656405448914,0.4272317886352539,0.7301112413406372,0.5912211537361145,0.3316199481487274,0.7516396045684814
170,0.44544583559036255,0.45346754789352417,0.7316703796386719,0.5857783555984497,0.33668723702430725,0.7526248693466187
171,0.46759817004203796,0.4349620044231415,0.7361501455307007,0.5886991620063782,0.33798500895500183,0.7578314542770386
172,0.45558542013168335,0.44602036476135254,0.7352787256240845,0.599795401096344,0.32551270723342896,0.7494662404060364
173,0.4586727023124695,0.4426155388355255,0.7203965783119202,0.6033176779747009,0.3239362835884094,0.7626570463180542
174,0.4530198276042938,0.4473314583301544,0.7251302599906921,0.5977597236633301,0.32749685645103455,0.7583169937133789
175,0.4484257400035858,0.4505344331264496,0.7268210053443909,0.598808228969574,0.3267548382282257,0.7603065967559814
176,0.4443647861480713,0.45477294921875,0.7293490767478943,0.5963500738143921,0.32846909761428833,0.7597811222076416
177,0.47012677788734436,0.4326501190662384,0.7332429885864258,0.5886803269386292,0.3368159830570221,0.7585821151733398
178,0.4916498064994812,0.4148326814174652,0.7405018210411072,0.594179093837738,0.3285721242427826,0.7525742053985596
179,0.478655606508255,0.4254726469516754,0.7216493487358093,0.599485456943512,0.3257462680339813,0.7582982778549194
180,0.46588969230651855,0.43617382645606995,0.7293757200241089,0.602069616317749,0.32530611753463745,0.7614669799804688
181,0.45830798149108887,0.4428744614124298,0.7263501286506653,0.5988168120384216,0.32668593525886536,0.758977472782135
182,0.48649242520332336,0.4182358980178833,0.7198376655578613,0.61614990234375,0.3154401183128357,0.7680833339691162
183,0.47216179966926575,0.4308178424835205,0.7171036601066589,0.6097956895828247,0.31664183735847473,0.7612771987915039
184,0.47354087233543396,0.4295046329498291,0.7237905859947205,0.6268037557601929,0.3064980208873749,0.7685675621032715
185,0.49285516142845154,0.41388648748397827,0.7281713485717773,0.6057040095329285,0.3189050555229187,0.7590541839599609
186,0.49330776929855347,0.4134560525417328,0.7352696061134338,0.6119279265403748,0.31562936305999756,0.7605736255645752
187,0.49653440713882446,0.4105287790298462,0.7336419224739075,0.5992408990859985,0.325678288936615,0.7616539001464844
188,0.5021544098854065,0.40673595666885376,0.747380256652832,0.6129184365272522,0.31599053740501404,0.76549232006073
189,0.502528190612793,0.40547308325767517,0.7434596419334412,0.6029061079025269,0.32367613911628723,0.7618508338928223
190,0.4859318435192108,0.41913706064224243,0.7375674247741699,0.6006380915641785,0.3258815407752991,0.7630306482315063
191,0.49023765325546265,0.4165879786014557,0.7453083992004395,0.5988925695419312,0.32627490162849426,0.7581639289855957
192,0.501503586769104,0.4073323607444763,0.7493704557418823,0.603646993637085,0.32192462682724,0.7591006755828857
193,0.5032938122749329,0.4059908390045166,0.7505283355712891,0.6092225909233093,0.31916552782058716,0.7644561529159546
194,0.49901822209358215,0.4096633195877075,0.7520710825920105,0.6004374027252197,0.3242635130882263,0.7574503421783447
195,0.4837110936641693,0.42228835821151733,0.7387291789054871,0.610287606716156,0.3165896236896515,0.7629533410072327
196,0.47263744473457336,0.4314254820346832,0.7407099604606628,0.606490433216095,0.31965523958206177,0.7643060684204102
197,0.4810938537120819,0.42439886927604675,0.740683376789093,0.6140226721763611,0.3146837055683136,0.7650319337844849
198,0.4791337251663208,0.4257611334323883,0.7462223768234253,0.6071266531944275,0.3187091052532196,0.7607223987579346
199,0.4703136682510376,0.4327702522277832,0.746139407157898,0.6060765385627747,0.3212350606918335,0.7614433765411377
200,0.44618937373161316,0.4527725875377655,0.7445265054702759,0.6072021126747131,0.31926628947257996,0.76120924949646
201,0.4426537752151489,0.45503363013267517,0.7456149458885193,0.6005328297615051,0.3239447772502899,0.7623065710067749
202,0.48416009545326233,0.4215576648712158,0.7556069493293762,0.6123831272125244,0.315000981092453,0.7630561590194702
203,0.47962871193885803,0.4246773421764374,0.7505378723144531,0.6121106147766113,0.3146912753582001,0.7624861001968384
204,0.4830734431743622,0.4213297367095947,0.7517392039299011,0.605574905872345,0.3194561302661896,0.7617855668067932
205,0.502977728843689,0.40515077114105225,0.7533131837844849,0.61625075340271,0.31190595030784607,0.7695554494857788
206,0.5124591588973999,0.39770790934562683,0.7604608535766602,0.6078636646270752,0.317564457654953,0.7651270031929016
207,0.532541036605835,0.3802586793899536,0.7580507397651672,0.6186516880989075,0.31152352690696716,0.7714780569076538
208,0.5272805094718933,0.3856225311756134,0.7665677070617676,0.6222270131111145,0.30867746472358704,0.7729083299636841
209,0.5030816197395325,0.40519893169403076,0.758739709854126,0.6233972907066345,0.3089553713798523,0.7763439416885376
210,0.4957825243473053,0.41109687089920044,0.7603681087493896,0.6138863563537598,0.3153601288795471,0.7690222263336182
211,0.4792385399341583,0.42448854446411133,0.7520033121109009,0.6244031190872192,0.3048076033592224,0.7676395177841187
212,0.4778880178928375,0.4259779751300812,0.7605746984481812,0.6229751110076904,0.3067408502101898,0.770544171333313
213,0.47492149472236633,0.4285825490951538,0.7570726275444031,0.6221599578857422,0.30731502175331116,0.7679463624954224
214,0.4606687128543854,0.44009286165237427,0.7585235834121704,0.619092583656311,0.30959466099739075,0.7668956518173218
215,0.46091705560684204,0.43958213925361633,0.7465236186981201,0.6212183833122253,0.30852001905441284,0.7723628282546997
216,0.4722875654697418,0.43039703369140625,0.7360256314277649,0.624345600605011,0.3048897385597229,0.7713820338249207
217,0.48111817240715027,0.424075722694397,0.7452610731124878,0.6206797957420349,0.3096117377281189,0.772343099117279
218,0.4664584994316101,0.4355296194553375,0.7418402433395386,0.6149969100952148,0.31268036365509033,0.7660212516784668
219,0.4754273295402527,0.42824316024780273,0.744881808757782,0.6090258955955505,0.31518369913101196,0.7635027170181274
220,0.4716830849647522,0.43074384331703186,0.748073399066925,0.6195785999298096,0.30768802762031555,0.76775723695755
221,0.48088589310646057,0.42284753918647766,0.747275710105896,0.6245431303977966,0.3051997423171997,0.7722456455230713
222,0.47446951270103455,0.42842045426368713,0.7496979236602783,0.6292122602462769,0.30233636498451233,0.7739723920822144
223,0.5047672390937805,0.4038120210170746,0.7512859106063843,0.6097120046615601,0.31483209133148193,0.767558217048645
224,0.49861088395118713,0.40855175256729126,0.7547500729560852,0.6330046653747559,0.2987372875213623,0.7736960649490356
225,0.5107408761978149,0.3987176716327667,0.7533020973205566,0.6204006671905518,0.30815616250038147,0.7687251567840576
226,0.48805150389671326,0.41728144884109497,0.7483017444610596,0.626873791217804,0.30407753586769104,0.7743420600891113
227,0.47314295172691345,0.4298420548439026,0.7489879131317139,0.629443347454071,0.30130594968795776,0.7719566822052002
228,0.4909087121486664,0.41475918889045715,0.7524350881576538,0.6242265105247498,0.305099755525589,0.7700919508934021
229,0.5195238590240479,0.3908664286136627,0.7536125183105469,0.6197988986968994,0.30795639753341675,0.7673216462135315
230,0.4990428388118744,0.40795275568962097,0.7512003183364868,0.623387336730957,0.304569274187088,0.7712081074714661
231,0.4983462393283844,0.40890583395957947,0.758626401424408,0.6258342266082764,0.3040695786476135,0.7728291153907776
232,0.49771416187286377,0.40939095616340637,0.7633747458457947,0.632603108882904,0.29943281412124634,0.7757700681686401
233,0.5031864047050476,0.4043195843696594,0.7594268321990967,0.6308393478393555,0.30079513788223267,0.7743015885353088
234,0.5043826699256897,0.4029015898704529,0.7562004327774048,0.626168966293335,0.3043014109134674,0.7716318368911743
235,0.4947606027126312,0.41157838702201843,0.7584447860717773,0.625027060508728,0.3042403757572174,0.7704380750656128
236,0.48943665623664856,0.4154627025127411,0.7545023560523987,0.6259701251983643,0.3031669855117798,0.7687565684318542
237,0.4887833893299103,0.4162093997001648,0.7586435079574585,0.6252219080924988,0.3034866452217102,0.7674899101257324
238,0.49784645438194275,0.40902015566825867,0.7643850445747375,0.6250998973846436,0.3033751845359802,0.7656978964805603
239,0.5157774686813354,0.39373570680618286,0.7588715553283691,0.6249092221260071,0.3034389019012451,0.7673705220222473
240,0.5094098448753357,0.39800822734832764,0.7481584548950195,0.6259032487869263,0.30343931913375854,0.7686948180198669
241,0.5180637240409851,0.39121735095977783,0.7491965889930725,0.6294744610786438,0.30058997869491577,0.772120475769043
242,0.5201973915100098,0.3898492753505707,0.7576058506965637,0.6240850687026978,0.3040148615837097,0.7677416801452637
243,0.5144959688186646,0.3943207561969757,0.7580479979515076,0.6280805468559265,0.30180472135543823,0.7714303731918335
244,0.5060691237449646,0.4015441834926605,0.7591025829315186,0.6234117150306702,0.3044992983341217,0.7694568634033203
245,0.518559455871582,0.3916764557361603,0.7601037621498108,0.6263631582260132,0.301889568567276,0.7719775438308716
246,0.508779764175415,0.399839848279953,0.7669782638549805,0.6267263889312744,0.3024350106716156,0.7729268670082092
247,0.5067580342292786,0.40196022391319275,0.7644544839859009,0.6213438510894775,0.306142657995224,0.7687925100326538
248,0.4908835291862488,0.414278119802475,0.7613557577133179,0.6269223093986511,0.3025149703025818,0.7718197107315063
249,0.48358017206192017,0.41993021965026855,0.762758731842041,0.6221947073936462,0.3057803809642792,0.7704366445541382
