epoch,dice_coefficient,learning_rate,loss,val_dice_coefficient,val_loss
0,0.011050297878682613,9.999999747378752e-05,0.6746775507926941,0.01143158134073019,0.6218609809875488
1,0.017913073301315308,9.999999747378752e-05,0.612013578414917,0.02730054035782814,0.6023510694503784
2,0.020518522709608078,9.999999747378752e-05,0.6048459410667419,0.005379661452025175,0.611396849155426
3,0.02015603333711624,9.999999747378752e-05,0.6022197008132935,0.04144047945737839,0.5901024341583252
4,0.0262929517775774,9.999999747378752e-05,0.5973362326622009,0.08676499128341675,0.5594607591629028
5,0.0313260480761528,9.999999747378752e-05,0.5930368900299072,0.09815450012683868,0.5531458854675293
6,0.04754425585269928,9.999999747378752e-05,0.5826711058616638,0.13134993612766266,0.5321325659751892
7,0.060073696076869965,9.999999747378752e-05,0.5741550922393799,0.14496000111103058,0.5228331089019775
8,0.0715639665722847,9.999999747378752e-05,0.5665274262428284,0.14151576161384583,0.5241724252700806
9,0.07148928940296173,9.999999747378752e-05,0.565856397151947,0.14945919811725616,0.5190638303756714
10,0.04596880078315735,9.999999747378752e-05,0.5803730487823486,0.15091755986213684,0.5172845125198364
11,0.00626014731824398,9.999999747378752e-05,0.6033104062080383,0.01797572337090969,0.5962604880332947
12,0.019909750670194626,9.999999747378752e-05,0.5962275862693787,0.04756006971001625,0.5816799402236938
13,0.04330930486321449,9.999999747378752e-05,0.581163227558136,0.1530168205499649,0.5153068900108337
14,0.06597361713647842,9.999999747378752e-05,0.5675130486488342,0.10949674248695374,0.5419400930404663
15,0.05945701524615288,9.999999747378752e-05,0.5714925527572632,0.1360555738210678,0.5271902084350586
16,0.08153463155031204,9.999999747378752e-05,0.5580904483795166,0.19047978520393372,0.4921780526638031
17,0.09005764126777649,9.999999747378752e-05,0.5524323582649231,0.17560115456581116,0.5018471479415894
18,0.09459148347377777,9.999999747378752e-05,0.5496166348457336,0.1889869123697281,0.4927944839000702
19,0.10586728155612946,9.999999747378752e-05,0.5428438186645508,0.21856921911239624,0.47503143548965454
20,0.1064780130982399,9.999999747378752e-05,0.5424091219902039,0.23001891374588013,0.4679400622844696
21,0.11106076091527939,9.999999747378752e-05,0.5396943092346191,0.20690719783306122,0.4826931655406952
22,0.10716134309768677,9.999999747378752e-05,0.5416917204856873,0.21802811324596405,0.4751095771789551
23,0.11105791479349136,9.999999747378752e-05,0.5398069024085999,0.22823546826839447,0.4689442217350006
24,0.12451819330453873,9.999999747378752e-05,0.5313490629196167,0.2572294771671295,0.4520284831523895
25,0.12439025193452835,9.999999747378752e-05,0.5312442183494568,0.2443128228187561,0.45924288034439087
26,0.1423218846321106,9.999999747378752e-05,0.5205012559890747,0.25578656792640686,0.45198914408683777
