epoch,dice_coefficient,foreground_fraction,hard_dice_metric,loss,val_dice_coefficient,val_foreground_fraction,val_hard_dice_metric,val_loss,val_whole_dice_hard,val_whole_dice_hard_best_thr,val_whole_dice_hard_best_thr_score,val_whole_dice_soft_macro
17,0.048441942781209946,0.013507869094610214,0.47962266206741333,0.6718453168869019,0.07606570422649384,0.01138606108725071,0.6044449806213379,0.6866762042045593,0.1877774077866813,0.8,0.2673196935395745,0.15806588533092691
18,0.04949799180030823,0.012574691325426102,0.46860307455062866,0.6695807576179504,0.08354455232620239,0.009950932115316391,0.613779604434967,0.7037275433540344,0.22053567566244903,0.8,0.2776376219167836,0.19981876298796603
19,0.055714938789606094,0.012163792736828327,0.48919355869293213,0.6611703634262085,0.07039552927017212,0.01527057308703661,0.4537973701953888,0.6996036171913147,0.15560111746707747,0.8,0.2423352773004963,0.14519883793183216
20,0.05238897353410721,0.013011211529374123,0.4749640226364136,0.6700096130371094,0.08473826944828033,0.00922381691634655,0.6046972274780273,0.6980023980140686,0.2134303604152408,0.8,0.2907722650727306,0.18938968216758623
21,0.05634423717856407,0.012628138065338135,0.4872719347476959,0.6592547297477722,0.08367936313152313,0.010440546087920666,0.6433575749397278,0.6913974285125732,0.2180762351149835,0.8,0.2877182467597581,0.19475239097230296
22,0.05151582136750221,0.012183397077023983,0.4993343651294708,0.6587624549865723,0.08659370988607407,0.005528503097593784,0.7158482074737549,0.7278245091438293,0.28949337377989337,0.5,0.33286416533366103,0.20675262918943077
23,0.057273462414741516,0.012503447011113167,0.49513426423072815,0.658237874507904,0.08219639956951141,0.009860115125775337,0.5611650943756104,0.6941656470298767,0.21629575316143088,0.8,0.28797465137801725,0.19410997456009843
24,0.05694502592086792,0.010521396063268185,0.513594925403595,0.6497955322265625,0.08901187777519226,0.007119382731616497,0.6446655988693237,0.7156667709350586,0.25778892621430666,0.8,0.31160194015976533,0.23093388103665374
25,0.06373272091150284,0.011145778931677341,0.508560299873352,0.6564428806304932,0.09001416712999344,0.0069874729961156845,0.6636216640472412,0.7114134430885315,0.2706955972958175,0.8,0.33061028184618013,0.2306414793495133
26,0.05907190218567848,0.01080634817481041,0.5135302543640137,0.6514350771903992,0.08558732271194458,0.008702194318175316,0.6303868293762207,0.703468382358551,0.23501632691318014,0.8,0.2935113192474987,0.2121067485437774
27,0.057652052491903305,0.011648262850940228,0.5236013531684875,0.6628937721252441,0.09084973484277725,0.008627383969724178,0.6020363569259644,0.7004015445709229,0.23823952404187618,0.8,0.3010721240377342,0.22070157907993665
28,0.05992763489484787,0.011111496947705746,0.5152411460876465,0.6497320532798767,0.08852265775203705,0.005429267883300781,0.7006959319114685,0.7324275374412537,0.29475967198234126,0.5,0.3509888735547207,0.23935028213014983
29,0.06008794903755188,0.010558858513832092,0.5323944687843323,0.6498245596885681,0.09062248468399048,0.007837227545678616,0.5392459034919739,0.7078214287757874,0.23890885480291557,0.8,0.30285181912409165,0.21700263953001317
30,0.06152092292904854,0.009866489097476006,0.5376549363136292,0.6443856358528137,0.0883541852235794,0.00934647023677826,0.6384021043777466,0.704750120639801,0.2265437251686993,0.8,0.293827516635115,0.20712826423734032
31,0.0639084205031395,0.011272546835243702,0.5222984552383423,0.6430668234825134,0.09212180227041245,0.006938237696886063,0.6407484412193298,0.719378650188446,0.26598774913602335,0.8,0.3199621921313065,0.24657428737947165
32,0.0639958456158638,0.010287457145750523,0.529090404510498,0.6431208848953247,0.0914778783917427,0.008275289088487625,0.6285884380340576,0.6889910697937012,0.257090452337962,0.8,0.32397733011681124,0.22762534018064368
33,0.05925947055220604,0.01111448835581541,0.5405795574188232,0.652748167514801,0.08651695400476456,0.008009100332856178,0.6529858112335205,0.6911244988441467,0.23595506346115333,0.8,0.32826489806676845,0.205508464472495
34,0.06254582852125168,0.010629808530211449,0.5362526774406433,0.6456642150878906,0.09383857995271683,0.007763552479445934,0.6356261372566223,0.6984555125236511,0.25006195662012237,0.8,0.32400662672193764,0.22753524860526123
35,0.06477459520101547,0.010503253899514675,0.5190484523773193,0.6454486846923828,0.09250004589557648,0.006795156747102737,0.6178175210952759,0.696086585521698,0.263172867708364,0.7,0.32803301412432617,0.22604224158626599
36,0.06037053465843201,0.009309383109211922,0.5304363965988159,0.6407838463783264,0.09451540559530258,0.009106386452913284,0.6115298271179199,0.6953610777854919,0.23956245087431155,0.8,0.2896499151028544,0.2285191034256827
37,0.06948300451040268,0.009913254529237747,0.5474293231964111,0.634114146232605,0.09602545946836472,0.006979314610362053,0.6849531531333923,0.7039915919303894,0.2874649989496757,0.8,0.34362976921139626,0.25665028369233955
38,0.06498704850673676,0.009713033214211464,0.5516648292541504,0.6396651268005371,0.09664939343929291,0.007134172134101391,0.6643525958061218,0.6939942240715027,0.2888685508021885,0.8,0.3501722018825341,0.25331988308918046
39,0.061402853578329086,0.009892060421407223,0.5516148805618286,0.6411705017089844,0.0943957194685936,0.008723856881260872,0.5445777177810669,0.6878049969673157,0.2378084823395158,0.8,0.2973968649515201,0.22705764276461265
40,0.07003404945135117,0.010580181144177914,0.5448639392852783,0.6359880566596985,0.09023947268724442,0.005092098377645016,0.7122089862823486,0.7326240539550781,0.299899021655599,0.5,0.34325187129893875,0.24738115107389294
41,0.06393864750862122,0.01081306952983141,0.5463061928749084,0.650398313999176,0.09761843085289001,0.008126409724354744,0.6723354458808899,0.6852144598960876,0.2783947634059133,0.8,0.3355028710788437,0.2532735530234516
42,0.0639977678656578,0.009993192739784718,0.5553774237632751,0.6413979530334473,0.09432565420866013,0.008479664102196693,0.5669046640396118,0.685675859451294,0.2548100633788609,0.8,0.32215660057619727,0.23702310526555653
43,0.06379754096269608,0.010003919713199139,0.5450883507728577,0.6408014297485352,0.09887254983186722,0.006652809679508209,0.7093605995178223,0.7049387097358704,0.2941829110704283,0.8,0.34512572427121696,0.2666086393737644
44,0.06456223130226135,0.009013163857161999,0.5642481446266174,0.6364076733589172,0.09815702587366104,0.006571292877197266,0.6966792941093445,0.7058554291725159,0.29551789058611455,0.8,0.347439575704838,0.2701424045999304
45,0.06624391674995422,0.008531620725989342,0.579083263874054,0.6295668482780457,0.09693910926580429,0.008582092821598053,0.7092686295509338,0.6893768310546875,0.2763889327438551,0.8,0.3406034555023886,0.25309665849826435
46,0.06712166965007782,0.007911892607808113,0.5831146836280823,0.627035915851593,0.0976388230919838,0.006329854018986225,0.633229672908783,0.7135120034217834,0.28410507596305634,0.8,0.32947318089564964,0.25971126110845605
