epoch,dice_coefficient,learning_rate,loss,val_dice_coefficient,val_loss
0,0.01764535717666149,9.999999747378752e-05,0.8875892758369446,0.04433533549308777,0.5709034204483032
1,0.040581975132226944,9.999999747378752e-05,0.4996219575405121,0.061931293457746506,0.45369672775268555
2,0.04353802651166916,9.999999747378752e-05,0.44379499554634094,0.0897282287478447,0.4146218001842499
3,0.03231336548924446,9.999999747378752e-05,0.4301774799823761,0.05310047045350075,0.41898152232170105
4,0.03764086961746216,9.999999747378752e-05,0.4184018075466156,0.03430233150720596,0.4151180684566498
5,0.0537119060754776,9.999999747378752e-05,0.4065864682197571,0.00492125516757369,0.4242837727069855
6,0.03418702259659767,9.999999747378752e-05,0.41077709197998047,0.08631300926208496,0.39054223895072937
7,0.0539410263299942,4.999999873689376e-05,0.4010773301124573,0.13288848102092743,0.3688163459300995
8,0.055697087198495865,4.999999873689376e-05,0.39842137694358826,0.1394033581018448,0.3646503686904907
9,0.07568039745092392,4.999999873689376e-05,0.38913655281066895,0.21340225636959076,0.3341692388057709
10,0.10956411808729172,4.999999873689376e-05,0.3752440810203552,0.26488637924194336,0.31281939148902893
11,0.11438227444887161,4.999999873689376e-05,0.37228208780288696,0.23912082612514496,0.3227267861366272
12,0.05917215347290039,4.999999873689376e-05,0.3932954668998718,0.0013277520192787051,0.4154074490070343
13,0.06541623175144196,4.999999873689376e-05,0.3896735906600952,0.26261433959007263,0.31068170070648193
14,0.1370311826467514,4.999999873689376e-05,0.36049509048461914,0.28751564025878906,0.3001038730144501
15,0.12872005999088287,4.999999873689376e-05,0.3631681501865387,0.27557244896888733,0.3043292760848999
16,0.14041312038898468,4.999999873689376e-05,0.3580552935600281,0.2827552855014801,0.3009485900402069
17,0.139865443110466,4.999999873689376e-05,0.3575720191001892,0.2906153202056885,0.29713988304138184
18,0.14361529052257538,4.999999873689376e-05,0.35582295060157776,0.2777031660079956,0.30177590250968933
19,0.15510037541389465,4.999999873689376e-05,0.3505736291408539,0.28373458981513977,0.2990225553512573
20,0.16299684345722198,4.999999873689376e-05,0.34686392545700073,0.2829732894897461,0.29863473773002625
21,0.1536104530096054,4.999999873689376e-05,0.3500618636608124,0.26684409379959106,0.30488672852516174
22,0.15228493511676788,2.499999936844688e-05,0.35026976466178894,0.2944340407848358,0.2934432327747345
23,0.1459970772266388,2.499999936844688e-05,0.3525039851665497,0.29732269048690796,0.2918963134288788
24,0.15362098813056946,2.499999936844688e-05,0.34915950894355774,0.29045745730400085,0.29436439275741577
25,0.16251356899738312,2.499999936844688e-05,0.34549030661582947,0.2997865378856659,0.2906073331832886
26,0.1571272760629654,2.499999936844688e-05,0.3474867343902588,0.2878486216068268,0.2949131429195404
27,0.15393944084644318,2.499999936844688e-05,0.348554402589798,0.3031485378742218,0.2887784540653229
28,0.14951418340206146,2.499999936844688e-05,0.34994208812713623,0.3035014569759369,0.28834232687950134
29,0.15814423561096191,2.499999936844688e-05,0.34650203585624695,0.29558852314949036,0.29137709736824036
30,0.15222567319869995,2.499999936844688e-05,0.3486725389957428,0.3037082552909851,0.2881374657154083
31,0.16802024841308594,2.499999936844688e-05,0.3421781063079834,0.3020780086517334,0.2885589003562927
32,0.1519717276096344,2.499999936844688e-05,0.34834468364715576,0.04101429507136345,0.3922784626483917
33,0.14241142570972443,2.499999936844688e-05,0.3521188199520111,0.31301236152648926,0.2839086353778839
34,0.14641419053077698,2.499999936844688e-05,0.3508807420730591,0.30546608567237854,0.28703203797340393
35,0.16070200502872467,2.499999936844688e-05,0.3452922999858856,0.3348565995693207,0.27563753724098206
36,0.17578105628490448,2.499999936844688e-05,0.33909744024276733,0.3582726716995239,0.2661006450653076
37,0.17051179707050323,2.499999936844688e-05,0.3410246670246124,0.34251928329467773,0.27249330282211304
38,0.1849343180656433,2.499999936844688e-05,0.33515465259552,0.3132901191711426,0.2843885123729706
