epoch,dice_coefficient,loss,safe_binary_iou,val_dice_coefficient,val_whole_dice_hard,val_whole_dice_hard_best_thr,val_whole_dice_hard_best_thr_score,val_whole_dice_hard_brainmask,val_whole_dice_hard_brainmask_best_thr,val_whole_dice_hard_brainmask_best_thr_score,val_whole_dice_hard_brainmask_delta,val_whole_dice_hard_brainmask_thr_0p30,val_whole_dice_hard_brainmask_thr_0p40,val_whole_dice_hard_brainmask_thr_0p50,val_whole_dice_hard_brainmask_thr_0p60,val_whole_dice_hard_brainmask_thr_0p70,val_whole_dice_hard_postproc_delta,val_whole_dice_hard_raw,val_whole_dice_hard_raw_best_thr,val_whole_dice_hard_raw_best_thr_score,val_whole_dice_hard_raw_thr_0p30,val_whole_dice_hard_raw_thr_0p40,val_whole_dice_hard_raw_thr_0p50,val_whole_dice_hard_raw_thr_0p60,val_whole_dice_hard_raw_thr_0p70,val_whole_dice_hard_thr_0p30,val_whole_dice_hard_thr_0p40,val_whole_dice_hard_thr_0p50,val_whole_dice_hard_thr_0p60,val_whole_dice_hard_thr_0p70,val_whole_dice_micro
22,0.0010099317878484726,1.0537338256835938,0.03100775182247162,0.0007848211664106294,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0011823871593579659
23,0.001492637093178928,1.0498695373535156,0.027131782844662666,0.0012438165144123966,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0019474461801237378
24,0.0015195806045085192,1.1169661283493042,0.151162788271904,0.0013882327172720784,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0021776445796427633
25,0.001664398587308824,1.0920627117156982,0.13565891981124878,0.0009603084007167601,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0014851800277575055
26,0.002293858677148819,1.0871881246566772,0.11240310221910477,0.00177493605867736,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.002851960336586851
27,0.0019345975015312433,1.0965958833694458,0.1550387591123581,0.0008245414070350043,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0012461223901003634
28,0.0010052243014797568,1.106285810470581,0.1744185984134674,0.0007087754766862883,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0010522864846265643
29,0.0015916107222437859,1.1137831211090088,0.1472868174314499,0.0015137249364989668,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0023134610217068977
30,0.0031971330754458904,1.131685495376587,0.23643410205841064,0.001922900292409455,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.002967019171129074
31,0.0029826913960278034,1.1310713291168213,0.22868217527866364,0.002366207885423103,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0036945707621380214
32,0.0023936149664223194,1.1292505264282227,0.19767442345619202,0.0007885781195708573,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.001165534544299672
33,0.0012305580312386155,1.1271083354949951,0.1860465109348297,0.0006052088670493994,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0008764452536998453
34,0.0011685513891279697,1.1178635358810425,0.1472868174314499,0.0005587163206532966,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0008050859185152631
35,0.001117355190217495,1.1334081888198853,0.12403102219104767,0.0005101418325127587,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0007262378256018964
36,0.001291540334932506,1.1004550457000732,0.10077521204948425,0.0006143139844633267,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0008937513637350173
37,0.0016335296677425504,1.0936534404754639,0.08139535784721375,0.001139994978460383,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0017461819384989267
38,0.0021150775719434023,1.0850176811218262,0.08914728462696075,0.001399309287650805,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.002178354871393175
39,0.003328094957396388,1.0603183507919312,0.054263584315776825,0.0019182014541765597,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.003071158846145007
