epoch,accuracy,binary_dice_coefficient,dice_coefficient,loss,lr,val_accuracy,val_binary_dice_coefficient,val_dice_coefficient,val_loss
0,0.9459296464920044,0.011484715156257153,0.008907577022910118,0.5899490118026733,1.6e-05,0.6621789932250977,0.008829590864479542,0.006457338575273752,0.6927928924560547
1,0.9932669997215271,0.022383563220500946,0.010631803423166275,0.5546812415122986,1.6e-05,0.8012672662734985,0.01342142652720213,0.007151356432586908,0.6604148149490356
2,0.9937695860862732,0.12710192799568176,0.01776375062763691,0.5378236174583435,3.2e-05,0.9741074442863464,0.036254577338695526,0.008080373518168926,0.566131055355072
3,0.9935275316238403,0.17903731763362885,0.027543166652321815,0.5233012437820435,4.8e-05,0.9937751293182373,0.04074214771389961,0.011296779848635197,0.5258527398109436
4,0.9945846199989319,0.2111261487007141,0.03917751833796501,0.5104660391807556,6.4e-05,0.9892333149909973,0.07310213148593903,0.026352645829319954,0.5090764760971069
5,0.9952982068061829,0.24852155148983002,0.05017682909965515,0.4990720748901367,8e-05,0.9944117069244385,0.04698524251580238,0.018953891471028328,0.508588433265686
6,0.995651364326477,0.27236208319664,0.06064441055059433,0.4888688325881958,7.993485e-05,0.996565580368042,0.02524523250758648,0.014574063010513783,0.5080919861793518
7,0.9955942630767822,0.29025548696517944,0.0702463909983635,0.4805748462677002,7.97396e-05,0.9967306852340698,0.16875965893268585,0.05232331156730652,0.48399075865745544
8,0.9957700371742249,0.2988646924495697,0.08177374303340912,0.47169890999794006,7.941489e-05,0.9776530265808105,0.0525096170604229,0.03178531304001808,0.5191784501075745
9,0.9962032437324524,0.32918694615364075,nan,nan,7.896178e-05,0.9949970841407776,0.06177814304828644,nan,nan
10,0.995771050453186,0.3168701231479645,nan,nan,7.8381745e-05,0.9880640506744385,0.0801333412528038,nan,nan
11,0.9963743686676025,0.3126972019672394,nan,nan,7.767668e-05,0.9967527389526367,2.1473558486917455e-09,nan,nan
12,0.9968135952949524,0.18400156497955322,nan,nan,7.684889e-05,0.9967527389526367,2.1473558486917455e-09,nan,nan
13,0.9964281916618347,0.13796338438987732,nan,nan,7.5901065e-05,0.9967527389526367,2.1473558486917455e-09,nan,nan
14,0.9959487318992615,0.10655415803194046,nan,nan,7.483631e-05,0.9967527389526367,2.1473558486917455e-09,nan,nan
15,0.9949169754981995,0.08024216443300247,nan,nan,7.365808e-05,0.9967527389526367,2.1473558486917455e-09,nan,nan
16,0.9934375882148743,0.076069176197052,nan,nan,7.237023e-05,0.9967527389526367,2.1473558486917455e-09,nan,nan
17,0.9921032786369324,0.057729143649339676,nan,nan,7.097696e-05,0.9967527389526367,2.1473558486917455e-09,nan,nan
18,0.991814911365509,0.055150315165519714,nan,nan,6.9482805e-05,0.9967527389526367,2.1473558486917455e-09,nan,nan
19,0.9910158514976501,0.05226010084152222,nan,nan,6.789266e-05,0.9967527389526367,2.1473558486917455e-09,nan,nan
20,0.9904335141181946,0.05366556718945503,nan,nan,6.621169e-05,0.9967527389526367,2.1473558486917455e-09,nan,nan
21,0.9887675046920776,0.04674471169710159,nan,nan,6.444538e-05,0.9967527389526367,2.1473558486917455e-09,nan,nan
22,0.9879412055015564,0.04160967096686363,nan,nan,6.259951e-05,0.9967527389526367,2.1473558486917455e-09,nan,nan
23,0.986108660697937,0.04785928130149841,nan,nan,6.068008e-05,0.9967527389526367,2.1473558486917455e-09,nan,nan
24,0.9839844107627869,0.03335791081190109,nan,nan,5.869336e-05,0.9967527389526367,2.1473558486917455e-09,nan,nan
25,0.9853004217147827,0.03976452723145485,nan,nan,5.664583e-05,0.9967527389526367,2.1473558486917455e-09,nan,nan
26,0.9831241965293884,0.033315952867269516,nan,nan,5.454417e-05,0.9967527389526367,2.1473558486917455e-09,nan,nan
27,0.9814099073410034,0.03861119970679283,nan,nan,5.239523e-05,0.9967527389526367,2.1473558486917455e-09,nan,nan
