epoch,dice_coefficient,learning_rate,loss,val_dice_coefficient,val_loss
0,0.013012176379561424,9.999999747378752e-05,0.7762629389762878,0.03599587455391884,0.45713701844215393
1,0.049114152789115906,9.999999747378752e-05,0.38762322068214417,0.002564640948548913,0.3631337583065033
2,0.021929044276475906,9.999999747378752e-05,0.3415921628475189,0.06322314590215683,0.32016679644584656
3,0.036086950451135635,9.999999747378752e-05,0.3208490312099457,0.0709540843963623,0.3068542778491974
4,0.03850279375910759,9.999999747378752e-05,0.3125516176223755,0.09539972990751266,0.2940801680088043
5,0.04256676509976387,9.999999747378752e-05,0.30718278884887695,0.06843525916337967,0.29708147048950195
6,0.051732152700424194,9.999999747378752e-05,0.3016541600227356,0.12330511212348938,0.27993935346603394
7,0.028526555746793747,9.999999747378752e-05,0.3059445023536682,0.06992267072200775,0.292244017124176
8,0.05728927254676819,9.999999747378752e-05,0.29605773091316223,0.10838287323713303,0.2793232798576355
9,0.07139873504638672,9.999999747378752e-05,0.2907125651836395,0.17219674587249756,0.26051220297813416
10,0.06741881370544434,9.999999747378752e-05,0.29107916355133057,0.1416592299938202,0.2678024470806122
11,0.10565655678510666,9.999999747378752e-05,0.27924439311027527,0.21287566423416138,0.2473740577697754
12,0.1030949056148529,9.999999747378752e-05,0.2791304290294647,0.1328670233488083,0.26876240968704224
13,0.08999490737915039,9.999999747378752e-05,0.28218957781791687,0.09220439195632935,0.2802745997905731
14,0.11260053515434265,9.999999747378752e-05,0.275401771068573,0.1600244641304016,0.2601947486400604
15,0.11830248683691025,9.999999747378752e-05,0.2732844352722168,0.2209709733724594,0.2422339767217636
16,0.12628623843193054,9.999999747378752e-05,0.2704315483570099,0.2261863797903061,0.24021311104297638
17,0.12184945493936539,9.999999747378752e-05,0.271435022354126,0.19082938134670258,0.2501131296157837
18,0.11785703897476196,9.999999747378752e-05,0.27260249853134155,0.2519700229167938,0.23277240991592407
19,0.1359279751777649,9.999999747378752e-05,0.2670765519142151,0.22164379060268402,0.24345709383487701
20,0.12838570773601532,9.999999747378752e-05,0.2689651846885681,0.22041593492031097,0.2409355491399765
21,0.13574858009815216,9.999999747378752e-05,0.2667412757873535,0.2235015630722046,0.23949956893920898
22,0.13462068140506744,9.999999747378752e-05,0.26666462421417236,0.20613999664783478,0.2444872260093689
23,0.14685800671577454,4.999999873689376e-05,0.2627597153186798,0.20714999735355377,0.24407170712947845
24,0.14594954252243042,4.999999873689376e-05,0.2632402777671814,0.2213035672903061,0.24015595018863678
25,0.15497474372386932,4.999999873689376e-05,0.2599872946739197,0.20606471598148346,0.24460488557815552
26,0.14652672410011292,4.999999873689376e-05,0.26357489824295044,0.19472134113311768,0.2478233426809311
27,0.15303248167037964,2.499999936844688e-05,0.2604947090148926,0.24395018815994263,0.23304633796215057
28,0.16461685299873352,2.499999936844688e-05,0.25707173347473145,0.17717529833316803,0.25248977541923523
29,0.1611984223127365,2.499999936844688e-05,0.25827187299728394,0.20004230737686157,0.2457084059715271
30,0.16717615723609924,2.499999936844688e-05,0.25621628761291504,0.2882799208164215,0.22009815275669098
31,0.1553509682416916,2.499999936844688e-05,0.2598024904727936,0.26231592893600464,0.22741533815860748
32,0.15276452898979187,2.499999936844688e-05,0.2606593668460846,0.26469606161117554,0.22654445469379425
33,0.16061609983444214,2.499999936844688e-05,0.2580643594264984,0.2591005265712738,0.22794318199157715
34,0.16332140564918518,2.499999936844688e-05,0.2571144104003906,0.19608114659786224,0.246538445353508
35,0.15617001056671143,1.249999968422344e-05,0.25924593210220337,0.24900221824645996,0.2309030443429947
36,0.1749648004770279,1.249999968422344e-05,0.2535044848918915,0.301457017660141,0.21551227569580078
37,0.18613000214099884,1.249999968422344e-05,0.2503211200237274,0.3050404191017151,0.21419644355773926
38,0.18180252611637115,1.249999968422344e-05,0.25135236978530884,0.2552485764026642,0.2285904437303543
39,0.18129870295524597,1.249999968422344e-05,0.2510775029659271,0.29140251874923706,0.21792687475681305
40,0.1886710822582245,1.249999968422344e-05,0.24906620383262634,0.34303370118141174,0.20281709730625153
41,0.19697415828704834,1.249999968422344e-05,0.2465723603963852,0.3268320560455322,0.20752888917922974
42,0.20468154549598694,1.249999968422344e-05,0.24442704021930695,0.23796795308589935,0.2337118238210678
43,0.19486713409423828,1.249999968422344e-05,0.24742834270000458,0.3379122018814087,0.20429904758930206
44,0.2128087878227234,1.249999968422344e-05,0.24190188944339752,0.31326064467430115,0.21154378354549408
45,0.2011820524930954,6.24999984211172e-06,0.24550984799861908,0.31752440333366394,0.21000610291957855
46,0.20776890218257904,6.24999984211172e-06,0.24340684711933136,0.3393981456756592,0.2033623605966568
47,0.21585196256637573,6.24999984211172e-06,0.24081666767597198,0.3588160276412964,0.19776713848114014
48,0.2272813767194748,6.24999984211172e-06,0.2376093864440918,0.34786471724510193,0.20067338645458221
49,0.2127835750579834,6.24999984211172e-06,0.24180597066879272,0.3806746304035187,0.1911499947309494
50,0.22628070414066315,6.24999984211172e-06,0.23760630190372467,0.3823409080505371,0.1905384063720703
51,0.218360036611557,6.24999984211172e-06,0.24005772173404694,0.39080941677093506,0.1881924271583557
52,0.23251034319400787,6.24999984211172e-06,0.23558704555034637,0.3840697109699249,0.18981607258319855
53,0.21886923909187317,6.24999984211172e-06,0.23984144628047943,0.38262614607810974,0.19055242836475372
54,0.2293327897787094,6.24999984211172e-06,0.23687860369682312,0.3876950740814209,0.18913082778453827
55,0.22830955684185028,6.24999984211172e-06,0.2370573878288269,0.3842272460460663,0.1897619217634201
56,0.22550706565380096,3.12499992105586e-06,0.2380422204732895,0.3877422511577606,0.18862603604793549
57,0.23218005895614624,3.12499992105586e-06,0.23559977114200592,0.3991832733154297,0.18548335134983063
58,0.23471416532993317,3.12499992105586e-06,0.2350206971168518,0.38740667700767517,0.18886129558086395
59,0.23476172983646393,3.12499992105586e-06,0.2349066436290741,0.39502397179603577,0.1865379959344864
60,0.24039016664028168,3.12499992105586e-06,0.23335787653923035,0.4117424786090851,0.18139344453811646
61,0.23163989186286926,3.12499992105586e-06,0.23569869995117188,0.40279868245124817,0.18424393236637115
62,0.23787543177604675,3.12499992105586e-06,0.23384927213191986,0.40154242515563965,0.1847715973854065
63,0.24820739030838013,3.12499992105586e-06,0.2306811809539795,0.4092160761356354,0.1822420358657837
64,0.23697660863399506,3.12499992105586e-06,0.2342311441898346,0.3822419345378876,0.19027191400527954
65,0.2526959776878357,3.000000106112566e-06,0.22932730615139008,0.4300808906555176,0.17600958049297333
66,0.26321855187416077,3.000000106112566e-06,0.22638705372810364,0.4076974093914032,0.18254835903644562
67,0.25870993733406067,3.000000106112566e-06,0.22758300602436066,0.3964135944843292,0.18599261343479156
68,0.2504006624221802,3.000000106112566e-06,0.23009294271469116,0.4180813729763031,0.17948435246944427
69,0.262750506401062,3.000000106112566e-06,0.22650595009326935,0.4333648383617401,0.1748640537261963
70,0.2611253261566162,3.000000106112566e-06,0.2269960343837738,0.4444178640842438,0.17181283235549927
71,0.26758280396461487,3.000000106112566e-06,0.22486092150211334,0.4521653354167938,0.1692645102739334
72,0.2569010853767395,3.000000106112566e-06,0.2280048280954361,0.4340879023075104,0.17462484538555145
73,0.2646695077419281,3.000000106112566e-06,0.22548632323741913,0.4405449330806732,0.1726389080286026
74,0.2829202115535736,3.000000106112566e-06,0.22043322026729584,0.44295239448547363,0.17222906649112701
75,0.2742886245250702,3.000000106112566e-06,0.22284361720085144,0.45394858717918396,0.1686549186706543
76,0.28273656964302063,3.000000106112566e-06,0.22016958892345428,0.4569542109966278,0.16786730289459229
77,0.2859852612018585,3.000000106112566e-06,0.21910922229290009,0.46754190325737,0.1646384298801422
78,0.28163570165634155,3.000000106112566e-06,0.22045159339904785,0.43994513154029846,0.1733083724975586
79,0.28228074312210083,3.000000106112566e-06,0.2203454077243805,0.44728216528892517,0.1711091846227646
80,0.2932468056678772,3.000000106112566e-06,0.21695050597190857,0.46303677558898926,0.16605998575687408
81,0.2944113612174988,3.000000106112566e-06,0.2165919840335846,0.47509291768074036,0.16235068440437317
82,0.30127283930778503,3.000000106112566e-06,0.21453185379505157,0.48134124279022217,0.16047032177448273
83,0.31147482991218567,3.000000106112566e-06,0.21139183640480042,0.47088122367858887,0.16378234326839447
84,0.3069281280040741,3.000000106112566e-06,0.21285291016101837,0.4621855318546295,0.1661965399980545
85,0.3211691379547119,3.000000106112566e-06,0.2085224986076355,0.4707874357700348,0.1636224240064621
86,0.318083792924881,3.000000106112566e-06,0.20939120650291443,0.4823745787143707,0.16024132072925568
87,0.3238331079483032,3.000000106112566e-06,0.20771941542625427,0.4864794909954071,0.15895085036754608
88,0.3250506520271301,3.000000106112566e-06,0.20746935904026031,0.4798261821269989,0.16089828312397003
89,0.3498460352420807,3.000000106112566e-06,0.19978834688663483,0.45948097109794617,0.16694964468479156
90,0.3406493663787842,3.000000106112566e-06,0.2026313692331314,0.47536662220954895,0.16227884590625763
91,0.34359803795814514,3.000000106112566e-06,0.20175206661224365,0.4728942811489105,0.16296346485614777
92,0.34848475456237793,3.000000106112566e-06,0.20031696557998657,0.4757387340068817,0.16216780245304108
93,0.3565824627876282,3.000000106112566e-06,0.19783467054367065,0.508222758769989,0.1524437963962555
94,0.36516883969306946,3.000000106112566e-06,0.1952424794435501,0.4871791899204254,0.15867340564727783
95,0.351216584444046,3.000000106112566e-06,0.1994435042142868,0.47390708327293396,0.16314800083637238
96,0.3526708483695984,3.000000106112566e-06,0.19901156425476074,0.5012477040290833,0.1544891744852066
97,0.3601817786693573,3.000000106112566e-06,0.1967373639345169,0.5194978713989258,0.1491120159626007
98,0.3666840195655823,3.000000106112566e-06,0.19478701055049896,0.5107642412185669,0.15180353820323944
99,0.37272581458091736,3.000000106112566e-06,0.1929604560136795,0.5230945348739624,0.14795002341270447
100,0.3772769570350647,3.000000106112566e-06,0.19162413477897644,0.5212830901145935,0.14865757524967194
101,0.36566320061683655,3.000000106112566e-06,0.19508680701255798,0.5223795771598816,0.14828644692897797
102,0.38349291682243347,3.000000106112566e-06,0.18971779942512512,0.5087901949882507,0.1522243767976761
