epoch,dice_coefficient,loss,lr,val_dice_coefficient,val_loss
119,0.38377150893211365,0.6332546472549438,3.9143517e-05,0.5106444954872131,0.5062191486358643
120,0.3805367350578308,0.63630211353302,3.834847e-05,0.569605827331543,0.4471588134765625
121,0.3955165445804596,0.6213188171386719,3.7556743e-05,0.553757905960083,0.4631417691707611
122,0.39757412672042847,0.6193161606788635,3.6768557e-05,0.5586748123168945,0.4581663906574249
123,0.3527463674545288,0.6640478372573853,3.598412e-05,0.5841161608695984,0.43267199397087097
124,0.39810264110565186,0.6186580657958984,3.520366e-05,0.5777106881141663,0.43908560276031494
125,0.3944142758846283,0.6223944425582886,3.4427376e-05,0.584385097026825,0.43233832716941833
126,0.40488147735595703,0.6118560433387756,3.3655488e-05,0.5930700898170471,0.4236336648464203
127,0.3880475163459778,0.628489077091217,3.2888205e-05,0.5893982648849487,0.4270973205566406
128,0.3825959265232086,0.633812665939331,3.2125736e-05,0.5843588709831238,0.43191808462142944
129,0.3986140489578247,0.6175791621208191,3.136829e-05,0.5773481130599976,0.4387819766998291
130,0.41248786449432373,0.6036800146102905,3.0616076e-05,0.5825037956237793,0.4336856007575989
131,0.41605472564697266,0.6000819206237793,2.9869298e-05,0.5804975628852844,0.4356042146682739
132,0.3773328363895416,0.6387508511543274,2.912816e-05,0.5796026587486267,0.43639540672302246
133,0.4013229012489319,0.6145623326301575,2.8392864e-05,0.5771363973617554,0.43865320086479187
134,0.39780306816101074,0.6179534792900085,2.7663613e-05,0.5797194242477417,0.4360239505767822
135,0.39359188079833984,0.6220863461494446,2.6940605e-05,0.595005214214325,0.4206058979034424
136,0.3933600187301636,0.6221795678138733,2.6224037e-05,0.5874349474906921,0.42804378271102905
137,0.4011874198913574,0.6141902804374695,2.5514106e-05,0.5959048271179199,0.4194115996360779
138,0.42295679450035095,0.5922806859016418,2.4811006e-05,0.6117116808891296,0.40347719192504883
139,0.3827260136604309,0.6324596405029297,2.411493e-05,0.5899031758308411,0.4252934455871582
140,0.4187963306903839,0.5963492393493652,2.3426066e-05,0.6028037071228027,0.4123057425022125
141,0.4025263786315918,0.6125340461730957,2.2744605e-05,0.5996699929237366,0.4153551757335663
142,0.4035738706588745,0.6114095449447632,2.2070732e-05,0.5877445936203003,0.4272054135799408
143,0.3923274576663971,0.6225878596305847,2.140463e-05,0.5904092788696289,0.42446303367614746
144,0.4110940396785736,0.6037330627441406,2.0746484e-05,0.5923000574111938,0.42248106002807617
145,0.39843472838401794,0.6162950992584229,2.0096471e-05,0.6026737093925476,0.4120101034641266
146,0.376656174659729,0.6379644274711609,1.945477e-05,0.5887193083763123,0.4258496165275574
147,0.3843497931957245,0.6301677227020264,1.8821558e-05,0.6038324236869812,0.4106423854827881
148,0.4372534453868866,0.5771597623825073,1.8197004e-05,0.5970468521118164,0.4173108637332916
149,0.40207335352897644,0.6122236251831055,1.7581284e-05,0.611070454120636,0.4031673073768616
150,0.42616796493530273,0.5880315899848938,1.6974562e-05,0.6004209518432617,0.4137536585330963
151,0.43173712491989136,0.5824167728424072,1.6377006e-05,0.6013438701629639,0.4127632975578308
152,0.4372510015964508,0.5768070816993713,1.5788779e-05,0.588866651058197,0.4251821041107178
153,0.3996478319168091,0.6143560409545898,1.5210042e-05,0.600249707698822,0.4137260913848877
154,0.4523260295391083,0.5616162419319153,1.4640952e-05,0.5994752049446106,0.4144473671913147
155,0.40433037281036377,0.6095597743988037,1.4081666e-05,0.5964338183403015,0.41743192076683044
156,0.44474542140960693,0.5690735578536987,1.3532337e-05,0.5956443548202515,0.418142169713974
157,0.3946762681007385,0.6190605163574219,1.2993114e-05,0.6169224977493286,0.39676421880722046
158,0.4459794759750366,0.5676661133766174,1.2464145e-05,0.5985886454582214,0.4150245487689972
159,0.4239778518676758,0.5896068811416626,1.1945574e-05,0.6122931241989136,0.40126538276672363
160,0.42479294538497925,0.5887364745140076,1.1437544e-05,0.6064028739929199,0.4070916771888733
161,0.434562623500824,0.5788968801498413,1.0940194e-05,0.6108517646789551,0.4025712311267853
162,0.4449974596500397,0.5683897137641907,1.0453658e-05,0.5979037880897522,0.4154464602470398
163,0.4448509216308594,0.568467378616333,9.978072e-06,0.6009373068809509,0.4123440682888031
164,0.42201289534568787,0.5912327766418457,9.513563e-06,0.6024052500724792,0.410811185836792
165,0.41738101840019226,0.5958031415939331,9.060259e-06,0.6099631786346436,0.4031903147697449
166,0.42342180013656616,0.5896998643875122,8.618285e-06,0.6039338707923889,0.4091613292694092
167,0.44077208638191223,0.572292149066925,8.187761e-06,0.6079897880554199,0.4050462245941162
168,0.4224632680416107,0.5905545353889465,7.768805e-06,0.6039067506790161,0.40909039974212646
169,0.45372071862220764,0.5592545866966248,7.36153e-06,0.616694986820221,0.3962573707103729
170,0.4229053854942322,0.5900219678878784,6.966049e-06,0.6117911338806152,0.40111207962036133
171,0.41894301772117615,0.5939384698867798,6.5824706e-06,0.6175239086151123,0.3953375816345215
172,0.4241272807121277,0.5887115597724915,6.2108984e-06,0.6191960573196411,0.39361658692359924
173,0.40423721075057983,0.60855633020401,5.8514343e-06,0.6108427047729492,0.40193045139312744
174,0.4410814940929413,0.5716710090637207,5.5041764e-06,0.6195979714393616,0.39313364028930664
175,0.4328036606311798,0.5799079537391663,5.1692205e-06,0.6162779927253723,0.3964140713214874
176,0.4260208010673523,0.5866548418998718,4.8466572e-06,0.6105754971504211,0.40208232402801514
177,0.42464229464530945,0.587997317314148,4.536575e-06,0.610259473323822,0.40236279368400574
178,0.4414407014846802,0.5711658000946045,4.239059e-06,0.6107462048530579,0.4018439054489136
179,0.4667426645755768,0.5458330512046814,3.95419e-06,0.6048099398612976,0.40775057673454285
180,0.4497857093811035,0.5627604126930237,3.6820466e-06,0.610903263092041,0.4016285240650177
181,0.4321447014808655,0.5803729295730591,3.4227025e-06,0.6075887084007263,0.4049155116081238
182,0.4420067369937897,0.5704849362373352,3.1762288e-06,0.6179428100585938,0.39453962445259094
183,0.44666361808776855,0.5658078789710999,2.942693e-06,0.6109417676925659,0.40151816606521606
184,0.42964673042297363,0.5828030705451965,2.722159e-06,0.6221746802330017,0.3902639150619507
185,0.425788938999176,0.5866406559944153,2.514687e-06,0.6147118210792542,0.39770862460136414
186,0.41796809434890747,0.5944423079490662,2.3203334e-06,0.6178379058837891,0.394563764333725
187,0.4544301927089691,0.5579632520675659,2.1391518e-06,0.6167874336242676,0.39559754729270935
188,0.40442779660224915,0.6079490184783936,1.9711918e-06,0.6195342540740967,0.3928337097167969
189,0.44410961866378784,0.5682505965232849,1.8164988e-06,0.619245171546936,0.39310798048973083
190,0.46051040291786194,0.5518354177474976,1.6751155e-06,0.6192429065704346,0.39309579133987427
191,0.43331021070480347,0.5790218114852905,1.5470804e-06,0.6195303201675415,0.392795205116272
192,0.4312498867511749,0.5810694694519043,1.4324286e-06,0.6171141862869263,0.3951999545097351
193,0.4561636447906494,0.5561443567276001,1.3311914e-06,0.6189558506011963,0.3933466374874115
194,0.4602734446525574,0.5520238280296326,1.2433964e-06,0.6252466440200806,0.38704511523246765
195,0.43316182494163513,0.579124927520752,1.1690676e-06,0.6203553080558777,0.39192622900009155
196,0.42554882168769836,0.5867277383804321,1.1082254e-06,0.6200664043426514,0.392205148935318
197,0.4478547275066376,0.5644122362136841,1.0608866e-06,0.6214225888252258,0.3908398151397705
198,0.4104498326778412,0.6018083095550537,1.0270637e-06,0.6207821369171143,0.39147132635116577
199,0.4092901349067688,0.602958619594574,1.0067664e-06,0.621039867401123,0.39120519161224365
