epoch,accuracy,binary_dice_coefficient,dice_coefficient,loss,lr,val_accuracy,val_binary_dice_coefficient,val_dice_coefficient,val_loss
0,0.9734265208244324,0.08920329064130783,0.012336068786680698,0.6955149173736572,1e-04,0.8714115619659424,0.05952095985412598,0.015580644831061363,0.7114208936691284
1,0.9895309805870056,0.17501601576805115,0.022445542737841606,0.6865943670272827,1e-04,0.954103410243988,0.11487706750631332,0.023558234795928,0.7107253670692444
2,0.990728497505188,0.1998535841703415,0.03129314258694649,0.6802408695220947,1e-04,0.9040305614471436,0.06554669886827469,0.03014097549021244,0.7081685662269592
3,0.9910783171653748,0.209358349442482,0.04156189039349556,0.673119306564331,1e-04,0.9591681361198425,0.17368510365486145,0.04218100756406784,0.698951780796051
4,0.9913976788520813,0.23180338740348816,0.05592893809080124,0.6631041765213013,1e-04,0.9560329914093018,0.19828492403030396,0.05403294786810875,0.7048529386520386
5,0.9923914670944214,0.24294747412204742,0.07536786049604416,0.6496503353118896,1e-04,0.9790488481521606,0.20524021983146667,0.0731833428144455,0.6651421189308167
6,0.9936034679412842,0.26820653676986694,0.10138877481222153,0.6316596269607544,1e-04,0.953064501285553,0.13376612961292267,0.08453206717967987,0.6800154447555542
7,0.99491947889328,0.29253658652305603,0.1351689249277115,0.6077437996864319,1e-04,0.9860641956329346,0.26553472876548767,0.139395073056221,0.614797830581665
8,0.9957379102706909,0.3195738196372986,0.17385835945606232,0.5808393955230713,1e-04,0.9715867638587952,0.2074439376592636,0.1492471694946289,0.6293341517448425
9,0.9967001080513,0.35439014434814453,0.22089633345603943,0.5475754141807556,1e-04,0.9951062202453613,0.3253004252910614,0.20161502063274384,0.5629809498786926
10,0.9973544478416443,0.389599472284317,0.2681907117366791,0.5142879486083984,1e-04,0.9928037524223328,0.3459009528160095,0.2412973791360855,0.538838267326355
11,0.9973040819168091,0.4092419445514679,0.30739110708236694,0.48708194494247437,1e-04,0.9843827486038208,0.33426567912101746,0.27084043622016907,0.5394181609153748
12,0.9978318810462952,0.4460054337978363,0.35742613673210144,0.4515652656555176,1e-04,0.9819746613502502,0.30482032895088196,0.26621541380882263,0.53780198097229
13,0.9980197548866272,0.47005075216293335,0.3953806161880493,0.42483192682266235,1e-04,0.9921875596046448,0.36309897899627686,0.31717437505722046,0.48885706067085266
14,0.9980489015579224,0.4916716516017914,0.4341358542442322,0.39771339297294617,1e-04,0.9910963177680969,0.3197663426399231,0.29409995675086975,0.5057427287101746
15,0.9981231093406677,0.5008195042610168,0.45742467045783997,0.38137322664260864,1e-04,0.9938318729400635,0.3086121380329132,0.2920604348182678,0.5027025938034058
16,0.9981489777565002,0.5055009722709656,0.47203147411346436,0.3711901605129242,1e-04,0.9866187572479248,0.3424703776836395,0.3202517628669739,0.49760276079177856
17,0.9981259107589722,0.510050356388092,0.487350195646286,0.360483318567276,1e-04,0.9969632625579834,0.39868801832199097,0.3786839246749878,0.43783894181251526
18,0.998253345489502,0.5344494581222534,0.5144141912460327,0.3414109945297241,1e-04,0.997094988822937,0.379437118768692,0.3609277009963989,0.44979724287986755
19,0.9982153177261353,0.5314846634864807,0.5154067873954773,0.340730220079422,1e-04,0.9910359382629395,0.38057786226272583,0.3721340596675873,0.4550432562828064
20,0.9983126521110535,0.5579091906547546,0.5435329079627991,0.3210381865501404,1e-04,0.986729085445404,0.42716294527053833,0.418233186006546,0.43205195665359497
21,0.9982916712760925,0.5432025790214539,0.533239483833313,0.32831010222435,1e-04,0.9931280016899109,0.4229329228401184,0.4175688922405243,0.4186536371707916
22,0.9982368350028992,0.5412085652351379,0.5337430238723755,0.32806724309921265,1e-04,0.9926797747612,0.4258074164390564,0.41981664299964905,0.4185457229614258
23,0.9982448816299438,0.5457851886749268,0.5397149324417114,0.3238731622695923,1e-04,0.9945539832115173,0.4289608597755432,0.4247235357761383,0.41144827008247375
24,0.9983231425285339,0.5501601099967957,0.5446929335594177,0.3203185200691223,1e-04,0.9973084926605225,0.3090609014034271,0.3038936257362366,0.489791601896286
25,0.9983434081077576,0.5580446720123291,0.5531372427940369,0.31434735655784607,1e-04,0.9897782802581787,0.3752540349960327,0.37361180782318115,0.45482492446899414
26,0.9984019994735718,0.5706118941307068,0.5655288100242615,0.3056269586086273,1e-04,0.9948151111602783,0.4318605363368988,0.42929282784461975,0.4075053632259369
27,0.9983816742897034,0.5672351121902466,0.5634592175483704,0.3071325719356537,1e-04,0.9904733300209045,0.4273427128791809,0.4258181154727936,0.41841983795166016
28,0.9984038472175598,0.5717180371284485,0.568381130695343,0.3036605417728424,1e-04,0.9893265962600708,0.4056929647922516,0.40464460849761963,0.43926703929901123
29,0.9983810186386108,0.5630897879600525,0.5602350831031799,0.30944931507110596,1e-04,0.9944477081298828,0.35431307554244995,0.3527960777282715,0.4605052173137665
30,0.9983597993850708,0.5695110559463501,0.5665018558502197,0.3050605058670044,1e-04,0.9915556311607361,0.3510517477989197,0.35064175724983215,0.46665284037590027
31,0.9983412623405457,0.5605582594871521,0.5583420395851135,0.31077831983566284,1e-04,0.9936764240264893,0.4409179389476776,0.43965065479278564,0.4016789495944977
32,0.9984590411186218,0.5819522738456726,0.579912006855011,0.2955591380596161,1e-04,0.9962356090545654,0.452919065952301,0.4517004191875458,0.38868948817253113
33,0.9985021352767944,0.5990204215049744,0.5968080759048462,0.28373658657073975,1e-04,0.9884686470031738,0.41740578413009644,0.41623756289482117,0.4297531247138977
34,0.9984461069107056,0.5806649327278137,0.5788025259971619,0.29637953639030457,1e-04,0.9962632656097412,0.4193604290485382,0.41815370321273804,0.4119627773761749
35,0.9983816146850586,0.5714179277420044,0.5695284008979797,0.3029383420944214,1e-04,0.9833933115005493,0.29467883706092834,0.2947835624217987,0.5268793702125549
36,0.9984369874000549,0.5785499811172485,0.5767640471458435,0.29775533080101013,1e-04,0.9934369921684265,0.4321172833442688,0.43043312430381775,0.4081778824329376
37,0.9984874129295349,0.6035227179527283,0.6017259359359741,0.2803348898887634,1e-04,0.9969528317451477,0.4334607720375061,0.4322569966316223,0.40144768357276917
38,0.9985224604606628,0.6096688508987427,0.608020007610321,0.2758878171443939,1e-04,0.9938403964042664,0.40671634674072266,0.4061828851699829,0.42594295740127563
39,0.9985262751579285,0.6103324890136719,0.6087644696235657,0.27532628178596497,1e-04,0.9923580288887024,0.44235044717788696,0.44170522689819336,0.405093789100647
40,0.9985249638557434,0.6103335022926331,0.6087968945503235,0.2753516733646393,1e-04,0.9953181147575378,0.38247278332710266,0.38127976655960083,0.4401332139968872
41,0.998550295829773,0.6213992238044739,0.6198896169662476,0.2675906717777252,5e-05,0.9854103326797485,0.4043857157230377,0.4039836823940277,0.4471564292907715
42,0.9986172318458557,0.6373440623283386,0.6358272433280945,0.25634604692459106,5e-05,0.9959214329719543,0.4588140547275543,0.4583853483200073,0.3855709135532379
43,0.9986517429351807,0.6446056962013245,0.6430463194847107,0.25123628973960876,5e-05,0.994242787361145,0.43171513080596924,0.43100032210350037,0.40790507197380066
44,0.9986298680305481,0.6374110579490662,0.6358801126480103,0.2562693655490875,5e-05,0.9959801435470581,0.445783406496048,0.4449322819709778,0.39418351650238037
45,0.9986737370491028,0.6438006162643433,0.6424973607063293,0.2515893876552582,5e-05,0.9960015416145325,0.45523881912231445,0.45445892214775085,0.3876832127571106
46,0.9986807107925415,0.6502928137779236,0.6490243077278137,0.2470131814479828,5e-05,0.9962307810783386,0.4745519757270813,0.47411781549453735,0.37381356954574585
47,0.9986809492111206,0.6510840654373169,0.6498082280158997,0.24647404253482819,5e-05,0.9971186518669128,0.4537126123905182,0.4528273344039917,0.38654571771621704
48,0.9986342787742615,0.6452335119247437,0.6438933610916138,0.25065886974334717,5e-05,0.9950200319290161,0.4247293472290039,0.42419669032096863,0.41092121601104736
49,0.9986973404884338,0.6535117030143738,0.6521121263504028,0.2448524683713913,5e-05,0.9954352378845215,0.4219810664653778,0.4215206205844879,0.41181328892707825
