epoch,dice_coefficient,foreground_fraction,hard_dice_metric,loss,val_dice_coefficient,val_foreground_fraction,val_hard_dice_metric,val_loss,val_whole_dice_hard,val_whole_dice_hard_best_thr,val_whole_dice_hard_best_thr_score,val_whole_dice_soft_macro
0,0.02599254623055458,0.005447682924568653,0.5938303470611572,0.6569153666496277,0.05732515826821327,0.007155705709010363,0.5616141557693481,0.6755009293556213,0.2751369502352821,0.8,0.31837885745673006,0.2222099260439128
1,0.027677487581968307,0.005293499678373337,0.570000946521759,0.6615921854972839,0.05775713920593262,0.006562867201864719,0.6258037090301514,0.6842865943908691,0.2945723770869037,0.7,0.33247914360659137,0.23861888451155697
2,0.02923431061208248,0.005438860040158033,0.5537188053131104,0.6396746635437012,0.0566922165453434,0.007495502475649118,0.573310911655426,0.677882730960846,0.27651939836203265,0.8,0.3204727171446376,0.2257319945763374
3,0.02946542017161846,0.00581724289804697,0.546855628490448,0.645995020866394,0.05674833804368973,0.006840492133051157,0.6164791584014893,0.6847472190856934,0.2888827889444157,0.7,0.3283193849185489,0.23195810108696013
4,0.026757359504699707,0.004317606799304485,0.5621698498725891,0.6640247106552124,0.05528847873210907,0.007286240812391043,0.5551508665084839,0.6818700432777405,0.2734658144081525,0.7,0.3156593911829659,0.21619085611323394
5,0.02947845123708248,0.005866569932550192,0.5039266347885132,0.6773910522460938,0.05496678128838539,0.007514422293752432,0.5515606999397278,0.6802875399589539,0.27168034529929413,0.7,0.3161308255802337,0.21340952137037422
