epoch,dice_coefficient,learning_rate,loss,val_dice_coefficient,val_loss
0,0.022824624553322792,9.999999747378752e-05,0.9019286632537842,0.054388079792261124,0.6000661849975586
1,0.032561786472797394,9.999999747378752e-05,0.5294946432113647,0.06523483246564865,0.46707144379615784
2,0.033586569130420685,9.999999747378752e-05,0.45749932527542114,0.07490843534469604,0.4242563545703888
3,0.036817435175180435,9.999999747378752e-05,0.43217092752456665,0.08911880850791931,0.4054735600948334
4,0.044314268976449966,9.999999747378752e-05,0.41778695583343506,0.13419343531131744,0.37795576453208923
5,0.04693898186087608,9.999999747378752e-05,0.4099288284778595,0.11908462643623352,0.37671205401420593
6,0.06294990330934525,9.999999747378752e-05,0.3992793560028076,0.17685000598430634,0.35030466318130493
7,0.06836152076721191,9.999999747378752e-05,0.3936549425125122,0.09115593880414963,0.3820880651473999
8,0.083048515021801,9.999999747378752e-05,0.3857882022857666,0.0573035292327404,0.3934844732284546
9,0.06756389886140823,9.999999747378752e-05,0.39247116446495056,0.014487111009657383,0.41770225763320923
10,0.008123536594212055,9.999999747378752e-05,0.41865959763526917,0.014501197263598442,0.41569432616233826
11,0.008127360604703426,4.999999873689376e-05,0.4172646701335907,0.014513839036226273,0.4146612584590912
12,0.008138468489050865,4.999999873689376e-05,0.41634467244148254,0.014554576948285103,0.41377225518226624
13,0.008309904485940933,4.999999873689376e-05,0.4153619408607483,0.016163388267159462,0.4117962121963501
14,0.05045044794678688,4.999999873689376e-05,0.3935565948486328,0.04325002059340477,0.39277130365371704
15,0.09210804849863052,2.499999936844688e-05,0.37442895770072937,0.30530068278312683,0.2885848879814148
16,0.11177432537078857,2.499999936844688e-05,0.3663060665130615,0.23128177225589752,0.31739160418510437
17,0.12173757702112198,2.499999936844688e-05,0.36219415068626404,0.12268803268671036,0.3605669140815735
18,0.12764571607112885,2.499999936844688e-05,0.3594798445701599,0.3179298937320709,0.28278690576553345
19,0.1253172606229782,2.499999936844688e-05,0.3602357804775238,0.23973383009433746,0.3135969042778015
20,0.12264003604650497,2.499999936844688e-05,0.3614177405834198,0.26871031522750854,0.30212023854255676
21,0.13128279149532318,2.499999936844688e-05,0.3578149378299713,0.28254446387290955,0.2964778244495392
22,0.12479650229215622,2.499999936844688e-05,0.3603247106075287,0.23560264706611633,0.3151368498802185
23,0.12817053496837616,1.249999968422344e-05,0.3588285446166992,0.308406800031662,0.28618043661117554
24,0.12999369204044342,1.249999968422344e-05,0.35795822739601135,0.25814366340637207,0.30601346492767334
25,0.13689830899238586,1.249999968422344e-05,0.35530030727386475,0.17488093674182892,0.3391839861869812
26,0.13489647209644318,1.249999968422344e-05,0.35572120547294617,0.329684317111969,0.2775232791900635
27,0.1340745985507965,1.249999968422344e-05,0.3565424680709839,0.3118584156036377,0.2847217321395874
28,0.14385530352592468,1.249999968422344e-05,0.3523857891559601,0.18361914157867432,0.33551710844039917
29,0.125445157289505,1.249999968422344e-05,0.3594535291194916,0.3270155191421509,0.27854087948799133
30,0.13184206187725067,1.249999968422344e-05,0.3573002219200134,0.20462946593761444,0.32709863781929016
31,0.14427880942821503,6.24999984211172e-06,0.35218167304992676,0.29548245668411255,0.2907741665840149
32,0.12812671065330505,6.24999984211172e-06,0.35822752118110657,0.26451388001441956,0.3031206429004669
33,0.13649675250053406,6.24999984211172e-06,0.3550325930118561,0.31376323103904724,0.28351637721061707
34,0.13763394951820374,6.24999984211172e-06,0.3544142544269562,0.3066152334213257,0.2863619923591614
35,0.13579823076725006,3.12499992105586e-06,0.3551877737045288,0.23813040554523468,0.3135814070701599
36,0.1399189680814743,3.12499992105586e-06,0.3532968759536743,0.30654051899909973,0.28637412190437317
37,0.1421789675951004,3.12499992105586e-06,0.3527362048625946,0.2969576120376587,0.29020577669143677
38,0.1460796296596527,3.12499992105586e-06,0.3511350154876709,0.31965768337249756,0.2811304032802582
39,0.1377425342798233,1.56249996052793e-06,0.3543297052383423,0.28406643867492676,0.29527923464775085
40,0.13833697140216827,1.56249996052793e-06,0.35425737500190735,0.29901644587516785,0.2893003523349762
41,0.14508192241191864,1.56249996052793e-06,0.3514067232608795,0.3237783908843994,0.2794550955295563
42,0.14960426092147827,1.56249996052793e-06,0.3496802747249603,0.2973426878452301,0.2898946702480316
43,0.14548514783382416,7.81249980263965e-07,0.35110923647880554,0.3289417028427124,0.27736082673072815
44,0.1467714011669159,7.81249980263965e-07,0.3507173955440521,0.2950703203678131,0.2908242642879486
45,0.14350277185440063,7.81249980263965e-07,0.3517962098121643,0.2996417284011841,0.28901398181915283
46,0.14969545602798462,7.81249980263965e-07,0.3492129147052765,0.3358777165412903,0.2745790481567383
47,0.15042731165885925,7.81249980263965e-07,0.3490445613861084,0.33150413632392883,0.27623310685157776
48,0.15452879667282104,7.81249980263965e-07,0.3473876416683197,0.33654284477233887,0.2742317020893097
49,0.14693476259708405,7.81249980263965e-07,0.35041114687919617,0.3250919580459595,0.278780072927475
50,0.1531354933977127,7.81249980263965e-07,0.3477482497692108,0.3612581491470337,0.26432305574417114
51,0.15275044739246368,7.81249980263965e-07,0.34797534346580505,0.3575226366519928,0.2657713294029236
52,0.1581970602273941,7.81249980263965e-07,0.3458141088485718,0.39879369735717773,0.24935497343540192
