epoch,accuracy,binary_dice_coefficient,dice_coefficient,loss,lr,val_accuracy,val_binary_dice_coefficient,val_dice_coefficient,val_loss
27,0.998355507850647,0.5994450449943542,0.5243521332740784,0.33427557349205017,1e-04,0.9972985982894897,0.5981308221817017,0.5446440577507019,0.32236623764038086
28,0.9984073042869568,0.6144714951515198,0.5385605692863464,0.32426464557647705,1e-04,0.9979220628738403,0.6283473968505859,0.5654704570770264,0.30611300468444824
29,0.9984533190727234,0.6193172931671143,0.561905562877655,0.3078978359699249,1e-04,0.9975591897964478,0.6077427864074707,0.5556535124778748,0.3137940764427185
30,0.9984908103942871,0.6238517761230469,0.5688033699989319,0.303030401468277,1e-04,0.9978338479995728,0.6357578635215759,0.5966539978981018,0.2846110463142395
31,0.9984967112541199,0.6296592950820923,0.5796633958816528,0.29539304971694946,1e-04,0.9972140192985535,0.5894044637680054,0.5612719655036926,0.3107149302959442
32,0.9985098838806152,0.6372685432434082,0.5926234722137451,0.2863594889640808,1e-04,0.9976868629455566,0.5859865546226501,0.5539085268974304,0.31429678201675415
33,0.9985077381134033,0.6394741535186768,0.6014009714126587,0.2802139222621918,1e-04,0.9976902604103088,0.6487022638320923,0.6206945776939392,0.26838982105255127
34,0.9986000657081604,0.6526036262512207,0.6189161539077759,0.2678912580013275,1e-04,0.9980818033218384,0.6577404737472534,0.6289854645729065,0.2616758644580841
35,0.9985721707344055,0.6493054032325745,0.6193535923957825,0.26758065819740295,1e-04,0.997931182384491,0.619194746017456,0.5989128947257996,0.2825634777545929
36,0.9984875917434692,0.6357849836349487,0.6123659610748291,0.27261072397232056,1e-04,0.9980488419532776,0.6172309517860413,0.5966928601264954,0.28392142057418823
37,0.9986060857772827,0.6579549908638,0.6369417309761047,0.2552874684333801,1e-04,0.9980610013008118,0.6603897213935852,0.6433294415473938,0.25165900588035583
38,0.9985717535018921,0.660452127456665,0.6417767405509949,0.25194910168647766,1e-04,0.9980859756469727,0.6254032850265503,0.6093851327896118,0.2753383219242096
39,0.9985859990119934,0.6569019556045532,0.6399558186531067,0.2532227635383606,1e-04,0.9976414442062378,0.6535652875900269,0.6428905725479126,0.2533598840236664
40,0.998627781867981,0.6654843091964722,0.6499800682067871,0.246170774102211,1e-04,0.9981358051300049,0.6643836498260498,0.6521850824356079,0.24542666971683502
41,0.9986430406570435,0.6723343729972839,0.6580027341842651,0.24049906432628632,1e-04,0.9980796575546265,0.6391798257827759,0.626532793045044,0.2634636461734772
42,0.9986051321029663,0.6630702614784241,0.6514237523078918,0.24519561231136322,1e-04,0.9980939030647278,0.6632099151611328,0.6540735960006714,0.24423275887966156
43,0.9986929893493652,0.6765201687812805,0.6652387976646423,0.23541614413261414,1e-04,0.9980865716934204,0.6348451972007751,0.6271886229515076,0.26278725266456604
44,0.998731255531311,0.7005797028541565,0.6904537081718445,0.21775385737419128,1e-04,0.9981589317321777,0.6520548462867737,0.6446527242660522,0.2506842613220215
45,0.9986773133277893,0.6963064670562744,0.6870766878128052,0.2201787382364273,1e-04,0.9980767369270325,0.618227481842041,0.6127924919128418,0.27318382263183594
46,0.9987246990203857,0.6805636286735535,0.6719825267791748,0.23070663213729858,1e-04,0.9978352785110474,0.5738655924797058,0.5679075717926025,0.30430206656455994
47,0.9986818432807922,0.683522641658783,0.6756412982940674,0.2281767725944519,1e-04,0.998113751411438,0.6701334118843079,0.6644414663314819,0.2370513677597046
48,0.9986757040023804,0.6793480515480042,0.6720975041389465,0.2306814342737198,1e-04,0.9980947971343994,0.6538993120193481,0.6482719779014587,0.24846218526363373
49,0.9987194538116455,0.6913073062896729,0.68548583984375,0.22130437195301056,1e-04,0.9980252981185913,0.6502372622489929,0.646588146686554,0.24951514601707458
