epoch,dice_coefficient,foreground_fraction,hard_dice_metric,loss,val_dice_coefficient,val_foreground_fraction,val_hard_dice_metric,val_loss,val_whole_dice_hard,val_whole_dice_hard_best_thr,val_whole_dice_hard_best_thr_score,val_whole_dice_soft_macro
0,0.01620086468756199,0.14976030588150024,0.2565988004207611,0.8234438300132751,0.02308863215148449,0.0856219008564949,0.3696388304233551,0.7423555850982666,0.05544809970801792,0.5,0.07924791637213825,0.027630118028439957
1,0.02171565406024456,0.0846177339553833,0.40350064635276794,0.7331706285476685,0.029333164915442467,0.055184561759233475,0.49377676844596863,0.6633500456809998,0.07170799506500962,0.5,0.09766874177018839,0.04150554024469128
2,0.026445327326655388,0.0669742077589035,0.4405638873577118,0.6887972950935364,0.033227864652872086,0.06154324486851692,0.48425087332725525,0.6380271911621094,0.0671174289732971,0.5,0.0954206193834347,0.05004020723736739
3,0.030725011602044106,0.05475639924407005,0.4600297212600708,0.6623936295509338,0.038648512214422226,0.05372852087020874,0.5215234160423279,0.6108846664428711,0.08268431661682643,0.5,0.10444802793277412,0.06499373868126183
4,0.03310662508010864,0.04798215627670288,0.4748903810977936,0.6494982838630676,0.03937388211488724,0.021804720163345337,0.5717184543609619,0.6024170517921448,0.10092421201701472,0.5,0.1527874354252572,0.07333314452410893
5,0.03541704639792442,0.03932904079556465,0.49906468391418457,0.6377605199813843,0.04301295801997185,0.05766491964459419,0.5139791369438171,0.5994369387626648,0.08320765630665652,0.5,0.1026197403093248,0.07750962500816326
6,0.03676680102944374,0.03570082411170006,0.5184279680252075,0.6310789585113525,0.042027078568935394,0.026517534628510475,0.5653877258300781,0.5971261262893677,0.09580474760499538,0.5,0.14752992079801133,0.07878676859632663
7,0.037555452436208725,0.03242107480764389,0.5295137763023376,0.6280136704444885,0.03768426924943924,0.07328016310930252,0.47053903341293335,0.61040860414505,0.07116674365231089,0.5,0.08825019746916946,0.06990320145948578
8,0.0378570556640625,0.03142721578478813,0.5437011122703552,0.6228458285331726,0.046099431812763214,0.03425309807062149,0.5495275259017944,0.5813297033309937,0.11128482516353642,0.5,0.1366558447161132,0.08646273424763548
9,0.03911584988236427,0.030389804393053055,0.552827775478363,0.6182361245155334,0.04178775101900101,0.02973131462931633,0.5532318353652954,0.5987010598182678,0.09823745570486368,0.5,0.14104078826180175,0.07870931716710994
10,0.03979423642158508,0.030043696984648705,0.5555878281593323,0.6155389547348022,0.046462178230285645,0.024004612118005753,0.572829008102417,0.5789360404014587,0.11797030419968449,0.5,0.15577380929407725,0.09502552993566418
11,0.040537986904382706,0.027183251455426216,0.575860321521759,0.6130730509757996,0.038217056542634964,0.06941448897123337,0.4661574959754944,0.6026597023010254,0.07327749022497544,0.5,0.0880625013249658,0.07283937218575333
12,0.040630996227264404,0.027929438278079033,0.5790472626686096,0.6112533807754517,0.051345523446798325,0.024888722226023674,0.6014853715896606,0.5732613205909729,0.12427195500914284,0.5,0.16149025763869113,0.10421897864020237
13,0.041543927043676376,0.02719930186867714,0.5881245136260986,0.6091404557228088,0.057445891201496124,0.012364744208753109,0.6826695203781128,0.5691140294075012,0.17378926106255085,0.5,0.20218033706713542,0.12206414955225643
14,0.042477015405893326,0.026937656104564667,0.5836476683616638,0.6084060668945312,0.05537644028663635,0.018433639779686928,0.6037006974220276,0.559868335723877,0.14619178976707595,0.5,0.17416058298215428,0.10897285074639695
15,0.041951581835746765,0.026042630895972252,0.5921722650527954,0.6072396636009216,0.053044453263282776,0.023281212896108627,0.5659800171852112,0.5638186931610107,0.13340971524623868,0.5,0.16062927861750614,0.10941303096340266
16,0.04426153749227524,0.025297047570347786,0.5947792530059814,0.6020616292953491,0.05404558405280113,0.01612287200987339,0.6680686473846436,0.5656182765960693,0.15651757015855788,0.5,0.1964124517279936,0.10745240593943411
17,0.043000418692827225,0.025564666837453842,0.5975139141082764,0.6039752960205078,0.05905638635158539,0.013691887259483337,0.6529502868652344,0.5536707639694214,0.17797852748430248,0.5,0.2112614611220226,0.12417945561754787
18,0.04484623298048973,0.024176625534892082,0.5980637669563293,0.601043164730072,0.05776569992303848,0.01838974840939045,0.6307967901229858,0.5558083653450012,0.1521343835594939,0.5,0.18774075002989282,0.11694387023312594
19,0.04557686299085617,0.024494968354701996,0.6004287004470825,0.5986352562904358,0.05084154009819031,0.018109209835529327,0.6475316882133484,0.566042959690094,0.14985640729862335,0.5,0.18195139216345732,0.10678698080949452
20,0.045491669327020645,0.02321505732834339,0.6099739074707031,0.6001182198524475,0.06548021733760834,0.013539519160985947,0.6360750198364258,0.5435596108436584,0.18889734390623053,0.5,0.21312039691606874,0.1446885635413514
21,0.04731046408414841,0.023175423964858055,0.6126281023025513,0.5949995517730713,0.06647232919931412,0.010001947171986103,0.7469913959503174,0.5454686284065247,0.21147334841514565,0.5,0.23234963230720485,0.15176707889199756
22,0.04731814190745354,0.022923259064555168,0.6163874268531799,0.594432532787323,0.06582635641098022,0.011342647485435009,0.7082316279411316,0.5497303605079651,0.20249218976251324,0.5,0.2291223159191098,0.14997973312361765
23,0.04803759232163429,0.02205347642302513,0.6202352046966553,0.59462970495224,0.06010235846042633,0.020166883245110512,0.6329953074455261,0.552311360836029,0.15274284339579527,0.5,0.17430494595959964,0.12417639818662679
24,0.04989929869771004,0.021543648093938828,0.6280138492584229,0.5919283628463745,0.06212016940116882,0.017426734790205956,0.6119582056999207,0.550634503364563,0.163912779328138,0.5,0.18311747003706147,0.1376035711444542
25,0.05026235803961754,0.021901005879044533,0.6216317415237427,0.5928618907928467,0.06135965883731842,0.009769954718649387,0.7112118005752563,0.5606412291526794,0.20510684903716123,0.5,0.24592175481763953,0.13654693657601047
26,0.05040236935019493,0.020424146205186844,0.6236104965209961,0.5949001312255859,0.06265664100646973,0.012018181383609772,0.6790640354156494,0.5537281632423401,0.18470239599761637,0.5,0.22062583093985078,0.13689092048420307
27,0.05303802341222763,0.01990755833685398,0.6357208490371704,0.5861865878105164,0.06445850431919098,0.009928612969815731,0.7210832238197327,0.5558216571807861,0.21463807783040842,0.5,0.24056285897818383,0.15007056550078676
28,0.05276210233569145,0.02040792629122734,0.6314936280250549,0.589706301689148,0.06553751230239868,0.014397099614143372,0.6452226638793945,0.5504940152168274,0.18692645747530648,0.5,0.20580530829642546,0.1493301152349375
29,0.05459165200591087,0.01978415437042713,0.6419077515602112,0.5852186679840088,0.06694774329662323,0.01201536599546671,0.6833112239837646,0.5418327450752258,0.20548372575872867,0.5,0.23418390131535638,0.15516334655436445
30,0.057519569993019104,0.01856551505625248,0.6454177498817444,0.5799005031585693,0.055266063660383224,0.018780065700411797,0.5622677803039551,0.5625911951065063,0.1399823315782463,0.5,0.17742662168031612,0.1107297074699718
31,0.05848328396677971,0.020471176132559776,0.6409412622451782,0.5760433673858643,0.07519840449094772,0.008209963329136372,0.7647416591644287,0.554684579372406,0.2524011646876296,0.5,0.27200668552705315,0.20040754595028157
32,0.06021735072135925,0.021374255418777466,0.6444720029830933,0.5728261470794678,0.07662314176559448,0.006877104751765728,0.7637592554092407,0.5574182271957397,0.254685384172888,0.5,0.27411826013874674,0.1939363150570972
33,0.06271395087242126,0.02012772113084793,0.6551888585090637,0.5705949068069458,0.07268769294023514,0.00842325296252966,0.7742796540260315,0.5523985624313354,0.24980565843621186,0.5,0.2723427037337389,0.18512718994201025
34,0.06402762979269028,0.02104172483086586,0.660966157913208,0.5624125003814697,0.07802147418260574,0.009602418169379234,0.7800635695457458,0.5516477823257446,0.2486114944737753,0.5,0.26120106171076674,0.21770684425601836
35,0.06572064012289047,0.020326808094978333,0.6695017218589783,0.563176155090332,0.07917803525924683,0.009425670839846134,0.7871668338775635,0.5367661714553833,0.2568295909730598,0.5,0.2715524470062086,0.2164465006562715
36,0.06711568683385849,0.019989052787423134,0.6722864508628845,0.55802321434021,0.0778326690196991,0.00934690237045288,0.7765867114067078,0.5422438979148865,0.25084235789758147,0.5,0.26574398402427135,0.21755895138423068
37,0.06708332151174545,0.020358508452773094,0.6804919242858887,0.557287335395813,0.08044503629207611,0.007858769036829472,0.7711424231529236,0.5464892983436584,0.2639613630996096,0.5,0.27907609960304475,0.22690208417043675
38,0.06937256455421448,0.019580597057938576,0.6849502921104431,0.5537099242210388,0.07716576755046844,0.008823304437100887,0.7273966073989868,0.5622803568840027,0.23576059015803066,0.5,0.25033453226104463,0.21066758495708235
39,0.06974467635154724,0.019865751266479492,0.6853960156440735,0.5531496405601501,0.06284290552139282,0.0031403438188135624,0.7981613278388977,0.6405194401741028,0.28959963910836484,0.5,0.31528489304000246,0.20590252037569484
40,0.07137314975261688,0.01996779255568981,0.691852867603302,0.5537204742431641,0.07659178227186203,0.008580882102251053,0.7690868973731995,0.548084020614624,0.256109718237992,0.5,0.28147837284488564,0.19583010599251602
41,0.07244269549846649,0.01851617358624935,0.7000472545623779,0.5487670302391052,0.08402521908283234,0.006050511263310909,0.8272045254707336,0.5720928907394409,0.3075671035584983,0.5,0.3220896953968066,0.24751343462969103
42,0.07434432208538055,0.018689436838030815,0.7024835348129272,0.5460538864135742,0.08453528583049774,0.004609826952219009,0.8312100768089294,0.5847737789154053,0.31600356391962703,0.35,0.3337152118497568,0.2522338986890779
43,0.07546911388635635,0.01933208666741848,0.7072955965995789,0.5370491743087769,0.08031421899795532,0.00592525489628315,0.8295729160308838,0.5610781908035278,0.30933481941721236,0.5,0.3313824505966632,0.22989712646807667
44,0.07670357078313828,0.019782908260822296,0.7155706286430359,0.5332053303718567,0.07888767123222351,0.004103138577193022,0.8373928070068359,0.6032041311264038,0.32264097267471575,0.25,0.3453226982103425,0.2457774069054489
45,0.07775167375802994,0.018848087638616562,0.7173047661781311,0.5327464938163757,0.08067508786916733,0.004722096025943756,0.8187737464904785,0.590939998626709,0.30537467052814077,0.5,0.3240048694248441,0.24640205461617093
46,0.07788325846195221,0.019485920667648315,0.7180498838424683,0.5280555486679077,0.08366210013628006,0.004859122447669506,0.8210257887840271,0.5723877549171448,0.3209887999028372,0.5,0.33873128010611686,0.25505735426877474
47,0.07910273224115372,0.018690118566155434,0.7223410606384277,0.5266557335853577,0.0786009132862091,0.004292344208806753,0.8345282077789307,0.5929781198501587,0.3211480882989459,0.35,0.34362472572826275,0.2376378625673533
48,0.0804641842842102,0.018349539488554,0.7270370125770569,0.5259184837341309,0.08577308803796768,0.005846038926392794,0.8328461647033691,0.5483806729316711,0.3141490586326256,0.5,0.33512070664880084,0.23753318319139918
49,0.0808136910200119,0.018849151208996773,0.7254649996757507,0.523756206035614,0.08796049654483795,0.005069202743470669,0.8430282473564148,0.5623618960380554,0.3420732225305271,0.5,0.3572790322002302,0.28459221218091696
50,0.08146421611309052,0.01810949668288231,0.7308787703514099,0.5200180411338806,0.08525532484054565,0.004690405447036028,0.8406921029090881,0.5757308602333069,0.33572224593822714,0.4,0.3507735296495788,0.2625340866088822
51,0.08290965855121613,0.01951962523162365,0.7325020432472229,0.5125463008880615,0.04933653771877289,0.0013653362402692437,0.7992038130760193,0.7411643862724304,0.27167799582454744,0.1,0.32600683156806354,0.20640987721535636
52,0.08263399451971054,0.019511858001351357,0.7286009192466736,0.5133051872253418,0.05340297520160675,0.0013392162509262562,0.7944956421852112,0.7329762578010559,0.28650734707536885,0.3,0.3367642540221352,0.2429056715879822
53,0.08376363664865494,0.01799219660460949,0.7374259829521179,0.512820303440094,0.06094975024461746,0.0020308117382228374,0.8039712905883789,0.7632642388343811,0.3059069011327531,0.15,0.3363560997130995,0.25789633317389093
54,0.08441976457834244,0.019188404083251953,0.7370983958244324,0.5023943781852722,0.0902625173330307,0.004544182680547237,0.8489919900894165,0.5949363112449646,0.340669123623634,0.25,0.35468014717088975,0.31013499063868766
55,0.08532218635082245,0.018622105941176414,0.7383306622505188,0.5048142671585083,0.07841426879167557,0.0034618834033608437,0.8305891156196594,0.6244978308677673,0.33558326758620555,0.25,0.3562023836069753,0.27809636376290897
56,0.08528414368629456,0.018367016687989235,0.7350136041641235,0.505486011505127,0.03442762419581413,0.00041534786578267813,0.7765331864356995,0.8154066205024719,0.21896048340923688,0.1,0.2974423710323569,0.19079242375032698
57,0.08631880581378937,0.01784747838973999,0.7441217303276062,0.5010180473327637,0.08582592755556107,0.004797458648681641,0.8148889541625977,0.6095927357673645,0.3167680201033409,0.5,0.3337589648062264,0.27103440855356387
58,0.08683999627828598,0.018665000796318054,0.739766538143158,0.4971005618572235,0.0942445769906044,0.0065359994769096375,0.8041728138923645,0.548124372959137,0.31348017735214456,0.5,0.32869215889873055,0.2734740430227955
59,0.087757408618927,0.01757836528122425,0.7470487952232361,0.4972749352455139,0.08907534927129745,0.0045445766299963,0.8416319489479065,0.5879762768745422,0.34432375746519855,0.35,0.3597065340349781,0.2903210557839475
60,0.08725246042013168,0.018312545493245125,0.746619462966919,0.49687454104423523,0.07354091107845306,0.0027662310749292374,0.8297218084335327,0.6740168929100037,0.3163303190598746,0.1,0.3485923060329178,0.26604328487709883
61,0.08806563168764114,0.017226027324795723,0.7483986020088196,0.49387478828430176,0.08811372518539429,0.0038968874141573906,0.8384603261947632,0.6211362481117249,0.3436472647223823,0.4,0.3596853866792895,0.30932515610207745
62,0.08903264254331589,0.01769411563873291,0.747978150844574,0.48743879795074463,0.09686155617237091,0.0056580896489322186,0.8390524983406067,0.540667712688446,0.3500875215371934,0.5,0.3609658278858722,0.3143663028234261
63,0.088746577501297,0.0175436083227396,0.750677764415741,0.4900442957878113,0.09503251314163208,0.004836082458496094,0.8489490747451782,0.5719385743141174,0.3507724417375672,0.25,0.3671819382186253,0.3223624362308663
64,0.09002301841974258,0.01734098419547081,0.751081645488739,0.48722898960113525,0.09269670397043228,0.004523655865341425,0.8475892543792725,0.5827010273933411,0.3545001881235668,0.25,0.36969588591877744,0.3212608984791488
65,0.0896616280078888,0.016895215958356857,0.7540682554244995,0.48766404390335083,0.0897570550441742,0.004403591156005859,0.847807765007019,0.5707209706306458,0.3493015004838158,0.15,0.36754373095642556,0.3024608964262102
66,0.09074309468269348,0.016486629843711853,0.7553842067718506,0.4816911518573761,0.09118726849555969,0.004393040202558041,0.8441799283027649,0.5808730125427246,0.35429568549845264,0.2,0.36884313458747714,0.31721451360077524
67,0.09053618460893631,0.01671561971306801,0.7534415125846863,0.48433661460876465,0.07713773846626282,0.003066380973905325,0.8334876894950867,0.6318696737289429,0.3358830186630277,0.1,0.3639400855459381,0.2828886990655272
68,0.09100664407014847,0.01642271876335144,0.758070707321167,0.4783809185028076,0.09489965438842773,0.004950523842126131,0.84229576587677,0.5633273720741272,0.3474694560197283,0.3,0.36065047158506774,0.3033912166395676
69,0.09160585701465607,0.01764107123017311,0.7551611661911011,0.47282493114471436,0.09331069886684418,0.004734047222882509,0.8457949161529541,0.5662446618080139,0.35575025358352474,0.2,0.3710713987996398,0.317344293566311
70,0.09220699965953827,0.016974400728940964,0.760445237159729,0.4729856252670288,0.09350772202014923,0.004698163364082575,0.845132052898407,0.5648793578147888,0.35250977924189997,0.2,0.36840642807619334,0.3162929105993823
71,0.09237062186002731,0.01679961383342743,0.7606527209281921,0.47306811809539795,0.0845414251089096,0.003666302654892206,0.8417607545852661,0.6027430891990662,0.3323352925401491,0.1,0.3567175697100061,0.2957232863741234
72,0.0928926020860672,0.01665068045258522,0.7608867883682251,0.46841201186180115,0.08483288437128067,0.0034934906288981438,0.8394702672958374,0.6088598370552063,0.3427556744779277,0.1,0.3684674470449756,0.2969396996649065
73,0.09349769353866577,0.01685616932809353,0.761497974395752,0.4678044021129608,0.0813366025686264,0.002977923955768347,0.8388797044754028,0.6404933333396912,0.3265059109127415,0.1,0.3545530344938591,0.30415540326502966
74,0.09320660680532455,0.01639159768819809,0.7623561024665833,0.4700537919998169,0.07620519399642944,0.0027608948294073343,0.8334906101226807,0.6432588696479797,0.3081557735115399,0.1,0.3408831451703728,0.2724029188699812
75,0.09411992877721786,0.01629110425710678,0.7625887393951416,0.4641478657722473,0.09347955137491226,0.004288166761398315,0.8447513580322266,0.5743376612663269,0.3533793809913766,0.2,0.369088405105694,0.31711092759656795
76,0.09441899508237839,0.016567543148994446,0.7639617323875427,0.46270397305488586,0.0663410872220993,0.0018262637313455343,0.8156231045722961,0.7005204558372498,0.31332702812491714,0.1,0.35135987332694346,0.28030873327998407
77,0.09418817609548569,0.016035499051213264,0.7645703554153442,0.46413925290107727,0.09550216048955917,0.005016425624489784,0.8470730781555176,0.5524880886077881,0.35061601703431244,0.2,0.36497160977494886,0.31461225806400084
78,0.09512818604707718,0.016407988965511322,0.7640649080276489,0.4577184021472931,0.08273559808731079,0.0032175988890230656,0.8378531336784363,0.6150946021080017,0.3454159132688289,0.25,0.368829144391789,0.3052569883186871
79,0.09530134499073029,0.016189541667699814,0.7661383152008057,0.4598749577999115,0.09459801018238068,0.004653030540794134,0.850498616695404,0.5664615035057068,0.354681714322814,0.1,0.37066120909369915,0.3294774955907898
80,0.09512869268655777,0.01630106009542942,0.764977216720581,0.4554118514060974,0.09452024102210999,0.0047972546890378,0.851423442363739,0.5591568350791931,0.3546107225299725,0.2,0.36851504693696113,0.3259767613865261
81,0.09616060554981232,0.01606358215212822,0.7677992582321167,0.45445603132247925,0.07954141497612,0.0029171158093959093,0.8365681767463684,0.6298460364341736,0.3331945665411419,0.1,0.3637472200907522,0.30251285440280223
82,0.095941461622715,0.016290461644530296,0.7671508193016052,0.45300760865211487,0.09154149889945984,0.003917535301297903,0.8500338196754456,0.5847707390785217,0.3467755437971234,0.1,0.3678091419620999,0.3208897261987052
83,0.09682480245828629,0.01625729724764824,0.7674810886383057,0.449463427066803,0.09162205457687378,0.0039401282556355,0.8470157384872437,0.5883967876434326,0.35434831031441877,0.1,0.3721616241196181,0.32563747877803373
84,0.0971163958311081,0.015818743035197258,0.7710901498794556,0.4488183557987213,0.09154210984706879,0.004196144640445709,0.8490393757820129,0.5792465806007385,0.35365088704797115,0.1,0.3728188878275543,0.3225087531142587
85,0.09738200902938843,0.01616951823234558,0.7729696035385132,0.4458234906196594,0.09508825838565826,0.004110707435756922,0.8486301898956299,0.5728982090950012,0.3617861104224298,0.2,0.3787376239776443,0.33563547516853076
86,0.09753548353910446,0.015523677691817284,0.7732679843902588,0.44530197978019714,0.09069105982780457,0.003880046773701906,0.847389817237854,0.5778111219406128,0.34847409719744404,0.1,0.3708026390924256,0.3133966011199909
87,0.09758089482784271,0.01552883256226778,0.7727411985397339,0.44547411799430847,0.0911543071269989,0.004036047961562872,0.8479650020599365,0.5745676159858704,0.3405788229241176,0.1,0.3642615268275017,0.3137057553335898
88,0.09835648536682129,0.015742329880595207,0.7728458642959595,0.4427596926689148,0.0930933952331543,0.0040373350493609905,0.8488434553146362,0.5678940415382385,0.3585148662746565,0.1,0.3768463191883407,0.3277281865368895
89,0.09767796099185944,0.01564161479473114,0.7729715704917908,0.4430375397205353,0.0913378968834877,0.004080598242580891,0.8476160168647766,0.5800729393959045,0.35414212749686197,0.1,0.3734744090568829,0.3284331639588768
90,0.09892488270998001,0.01586633175611496,0.77300626039505,0.43942853808403015,0.09543804079294205,0.004081650637090206,0.8490093946456909,0.5649836659431458,0.36563455668705724,0.15,0.38140135667671116,0.33744316434353827
91,0.09898953884840012,0.01504647545516491,0.7749863862991333,0.4411977231502533,0.0868217870593071,0.0032951720058918,0.8416468501091003,0.5965411067008972,0.3480060542451083,0.1,0.37144844285263445,0.3221727681579449
92,0.09906213730573654,0.01583465375006199,0.7743639349937439,0.43592098355293274,0.0928240567445755,0.003984489478170872,0.8480172157287598,0.5711734294891357,0.36256497286776396,0.1,0.3810226963668554,0.33316506196950485
93,0.09956884384155273,0.015586328692734241,0.7750558853149414,0.4371863901615143,0.09070548415184021,0.003731492906808853,0.8445870280265808,0.5930827260017395,0.35165091813822486,0.1,0.37391551733613126,0.3283470340728636
94,0.0999397486448288,0.015405482612550259,0.7769145965576172,0.43575480580329895,0.08952753245830536,0.0035912427119910717,0.8442795276641846,0.6010497212409973,0.3547189867631259,0.1,0.37654717253778397,0.3310654282582026
95,0.10014528781175613,0.015318500809371471,0.7769994735717773,0.4342578947544098,0.09341034293174744,0.003928101621568203,0.8481869101524353,0.5728306174278259,0.35870093616180637,0.1,0.3769008699509085,0.32965999354501246
96,0.10002612322568893,0.01528835017234087,0.7768786549568176,0.4329034388065338,0.08804570883512497,0.003518051700666547,0.8446231484413147,0.6014803051948547,0.35311484935610365,0.1,0.37428061243216226,0.32348491448919253
97,0.10067416727542877,0.01525056455284357,0.7788362503051758,0.432914137840271,0.09419848024845123,0.004277024883776903,0.8516428470611572,0.5657351613044739,0.35992196359255413,0.1,0.37854993898081224,0.3309414069045495
98,0.10055377334356308,0.015185041353106499,0.778255820274353,0.4333468973636627,0.08620800077915192,0.003215509932488203,0.8432126641273499,0.6106414198875427,0.3461179609209111,0.1,0.371135700439669,0.31971696661946414
99,0.10074806213378906,0.015077274292707443,0.7786550521850586,0.4318772852420807,0.0973190888762474,0.004467071034014225,0.8526416420936584,0.5551137924194336,0.36378507477070166,0.15,0.3790029717144758,0.33972324999095416
100,0.10108525305986404,0.014971381053328514,0.7789967656135559,0.43071311712265015,0.09895128756761551,0.0045420634560287,0.8521689176559448,0.5509287714958191,0.37110221955148187,0.15,0.3867130272078302,0.34809593630857905
101,0.10152347385883331,0.014952589757740498,0.7774860858917236,0.4286992847919464,0.09855097532272339,0.0049391551874578,0.8523498177528381,0.5351660847663879,0.3684559395451204,0.2,0.3832534687509257,0.3383733662089346
