epoch,accuracy,dice_loss,loss,val_accuracy,val_dice_loss,val_loss
0,0.5365893244743347,0.9865748882293701,0.9865748882293701,0.0364309586584568,0.9933320879936218,0.9933320879936218
1,0.8479195833206177,0.9668851494789124,0.9668851494789124,0.41929179430007935,0.9890244603157043,0.9890244603157043
2,0.8913160562515259,0.940849244594574,0.940849244594574,0.8533963561058044,0.9821974635124207,0.9821974635124207
3,0.9084615707397461,0.9044545888900757,0.9044545888900757,0.9826124906539917,0.9974274635314941,0.9974274635314941
4,0.9083157181739807,0.8837487697601318,0.8837487697601318,0.9966813921928406,0.9999167919158936,0.9999167919158936
5,0.9126988649368286,0.857663094997406,0.857663094997406,0.9967463612556458,0.9999597072601318,0.9999597072601318
