epoch,dice_coefficient,loss,lr,val_dice_coefficient,val_loss
25,0.22392527759075165,0.8231942057609558,9.848531e-05,0.371977835893631,0.6753649711608887
26,0.24827539920806885,0.7985413670539856,9.8277844e-05,0.390354722738266,0.6563243269920349
27,0.2670544683933258,0.779350221157074,9.805731e-05,0.35762885212898254,0.6882545948028564
28,0.2601427137851715,0.7854588627815247,9.782377e-05,0.3736005127429962,0.6719992160797119
29,0.27248379588127136,0.7736241221427917,9.75773e-05,0.4493659734725952,0.5970855355262756
30,0.28788521885871887,0.7582365870475769,9.7317956e-05,0.4845249652862549,0.5613150596618652
31,0.3020801246166229,0.7431900501251221,9.704581e-05,0.48797279596328735,0.5568104386329651
32,0.28792867064476013,0.7569684386253357,9.676094e-05,0.49039214849472046,0.5544952154159546
33,0.3086462914943695,0.7361267805099487,9.6463424e-05,0.5175514221191406,0.5270314812660217
34,0.33359599113464355,0.7112160325050354,9.6153344e-05,0.4673272967338562,0.5775288939476013
35,0.33729299902915955,0.7067819833755493,9.583078e-05,0.5007895827293396,0.5424702763557434
36,0.36081463098526,0.6824461817741394,9.549582e-05,0.5146888494491577,0.5285226702690125
37,0.34413468837738037,0.7000446319580078,9.514856e-05,0.515237033367157,0.5291467308998108
38,0.34643110632896423,0.6979697942733765,9.47891e-05,0.5543562769889832,0.490403413772583
39,0.3338039815425873,0.7112398147583008,9.4417526e-05,0.5682892203330994,0.47636497020721436
40,0.34174302220344543,0.7026559114456177,9.403395e-05,0.5463225245475769,0.49786219000816345
41,0.35492807626724243,0.6888498067855835,9.363847e-05,0.5349692106246948,0.5087576508522034
42,0.36969059705734253,0.6737005710601807,9.3231196e-05,0.6029244661331177,0.4398653507232666
43,0.37858134508132935,0.6639276146888733,9.281224e-05,0.5859343409538269,0.4564448297023773
44,0.3776470124721527,0.6645467281341553,9.238171e-05,0.6142818927764893,0.4277292490005493
45,0.3927876651287079,0.6493666172027588,9.193974e-05,0.5960424542427063,0.44718968868255615
46,0.38651785254478455,0.656868040561676,9.1486436e-05,0.5904570817947388,0.4527333974838257
47,0.4189720153808594,0.6239383816719055,9.102193e-05,0.5979100465774536,0.44493091106414795
48,0.41168835759162903,0.6308567523956299,9.054634e-05,0.5934392213821411,0.44903919100761414
49,0.4336991608142853,0.6089000105857849,9.00598e-05,0.6047271490097046,0.4385403096675873
50,0.439996600151062,0.6030744314193726,8.9562454e-05,0.6060511469841003,0.43718627095222473
51,0.4333120286464691,0.6100631952285767,8.9054425e-05,0.6527202725410461,0.3906313478946686
52,0.41992902755737305,0.6235177516937256,8.853585e-05,0.6031994819641113,0.44020986557006836
53,0.4409981966018677,0.602031409740448,8.8006884e-05,0.6200838088989258,0.4225868284702301
54,0.4796701967716217,0.5631179809570312,8.746766e-05,0.6087096929550171,0.4347088038921356
55,0.45371773838996887,0.5895166397094727,8.6918335e-05,0.6765187978744507,0.36626097559928894
56,0.4610814154148102,0.5816003084182739,8.635905e-05,0.6399844884872437,0.4029451906681061
57,0.4725550413131714,0.5704930424690247,8.578996e-05,0.6475599408149719,0.3952616751194
58,0.43559685349464417,0.6069064140319824,8.521122e-05,0.6362349390983582,0.4058995246887207
59,0.45341503620147705,0.5884066224098206,8.4622996e-05,0.6346861124038696,0.40730318427085876
60,0.48244866728782654,0.5596070289611816,8.4025436e-05,0.6206416487693787,0.421315997838974
61,0.49321794509887695,0.548613429069519,8.3418716e-05,0.6235638856887817,0.418214350938797
62,0.5125925540924072,0.5289295315742493,8.2802995e-05,0.6791811585426331,0.3624231815338135
63,0.4901846945285797,0.5511665940284729,8.217844e-05,0.6584771275520325,0.3826943635940552
64,0.471090704202652,0.5698427557945251,8.154523e-05,0.6589612364768982,0.38163232803344727
65,0.510046660900116,0.5302432775497437,8.090353e-05,0.6699233651161194,0.37035462260246277
66,0.47465893626213074,0.5656763911247253,8.0253514e-05,0.6518736481666565,0.38887906074523926
67,0.43884092569351196,0.6021509170532227,7.959537e-05,0.6966265439987183,0.34443554282188416
68,0.5104464888572693,0.530272364616394,7.892927e-05,0.6833893656730652,0.35702940821647644
69,0.48721304535865784,0.5532943606376648,7.82554e-05,0.6688852906227112,0.3721272647380829
70,0.5133926272392273,0.5279301404953003,7.757393e-05,0.6605998277664185,0.38072800636291504
71,0.5086613893508911,0.5325765013694763,7.688507e-05,0.6664913296699524,0.3744983971118927
72,0.5071911811828613,0.5335846543312073,7.6189e-05,0.6989896893501282,0.3416859805583954
73,0.5417107939720154,0.4989219605922699,7.548589e-05,0.7011089324951172,0.33924245834350586
74,0.5129992365837097,0.5271610617637634,7.477596e-05,0.6721391081809998,0.36780858039855957
75,0.558779239654541,0.4815220832824707,7.40594e-05,0.7078074216842651,0.3328961730003357
76,0.5224273800849915,0.5181339979171753,7.3336385e-05,0.6954115033149719,0.34495043754577637
77,0.5520902872085571,0.4881923198699951,7.260714e-05,0.6633777022361755,0.376791387796402
78,0.5371554493904114,0.5029846429824829,7.1871844e-05,0.7010790705680847,0.33905842900276184
79,0.5753008127212524,0.46466732025146484,7.11307e-05,0.6376733779907227,0.40212953090667725
80,0.5204159617424011,0.5191289186477661,7.0383925e-05,0.7078549265861511,0.33143794536590576
81,0.5745115280151367,0.4646974802017212,6.963171e-05,0.664878249168396,0.37449920177459717
82,0.5372593402862549,0.5020054578781128,6.8874266e-05,0.6913340091705322,0.3478006422519684
83,0.5774723887443542,0.4615114629268646,6.8111796e-05,0.7117003202438354,0.32740306854248047
84,0.5884422063827515,0.45082175731658936,6.734451e-05,0.6956758499145508,0.3436775207519531
85,0.5532472133636475,0.4860990345478058,6.6572626e-05,0.6910884976387024,0.34827175736427307
86,0.5536805987358093,0.48577532172203064,6.579634e-05,0.6761982440948486,0.36327555775642395
87,0.5627564787864685,0.47658613324165344,6.5015876e-05,0.6571868658065796,0.38194552063941956
88,0.5727841854095459,0.46626901626586914,6.423144e-05,0.6689397692680359,0.37011417746543884
89,0.5563302040100098,0.48249003291130066,6.344326e-05,0.6795353889465332,0.35911810398101807
90,0.5654662847518921,0.47327229380607605,6.265153e-05,0.706562340259552,0.3322385847568512
91,0.561116099357605,0.47757381200790405,6.185648e-05,0.6858015656471252,0.35257741808891296
92,0.5622937083244324,0.4758821129798889,6.105833e-05,0.7096097469329834,0.3283759355545044
93,0.585969090461731,0.45204243063926697,6.0257295e-05,0.712263286113739,0.3256388306617737
94,0.607099711894989,0.4307433068752289,5.9453585e-05,0.7122318744659424,0.3255581259727478
95,0.568777322769165,0.46887266635894775,5.864743e-05,0.7005780339241028,0.3369326591491699
96,0.5872228145599365,0.45013007521629333,5.783905e-05,0.6734519600868225,0.36397436261177063
97,0.5819076299667358,0.4558476507663727,5.702866e-05,0.7028418183326721,0.3349117934703827
98,0.5722878575325012,0.4652656614780426,5.621649e-05,0.7083144187927246,0.32909709215164185
99,0.5626499652862549,0.4746866226196289,5.5402754e-05,0.7095990777015686,0.32773488759994507
100,0.6083502769470215,0.4288139343261719,5.458768e-05,0.6620017290115356,0.3751729428768158
101,0.6054806709289551,0.4316282272338867,5.3771484e-05,0.693992018699646,0.3430873155593872
102,0.617486834526062,0.41945770382881165,5.2954394e-05,0.7123200297355652,0.32456734776496887
103,0.6268730163574219,0.4099082946777344,5.213664e-05,0.6915885806083679,0.34508898854255676
104,0.6492207050323486,0.38738030195236206,5.131843e-05,0.6892837285995483,0.34719690680503845
105,0.593774676322937,0.44264352321624756,5.05e-05,0.7060772776603699,0.33028629422187805
106,0.6082106828689575,0.4281942546367645,4.968157e-05,0.7255628108978271,0.31091615557670593
107,0.6170031428337097,0.4194267988204956,4.8863363e-05,0.7196811437606812,0.3168068826198578
108,0.6263871192932129,0.4100176692008972,4.8045604e-05,0.7295195460319519,0.3067924380302429
109,0.6227630376815796,0.4134737253189087,4.7228517e-05,0.7256498336791992,0.310587614774704
110,0.6093690991401672,0.4267880320549011,4.6412322e-05,0.7205343842506409,0.31555265188217163
111,0.607050359249115,0.42888784408569336,4.5597248e-05,0.6870938539505005,0.3487128019332886
112,0.6263113617897034,0.40937742590904236,4.4783512e-05,0.7248936891555786,0.3107774555683136
113,0.6185826063156128,0.41695961356163025,4.3971337e-05,0.7187544107437134,0.31660696864128113
114,0.6242924928665161,0.41093796491622925,4.3160948e-05,0.7097800374031067,0.3253583610057831
115,0.6440743803977966,0.39107489585876465,4.2352567e-05,0.7232239246368408,0.31184855103492737
116,0.6145589351654053,0.42048144340515137,4.1546413e-05,0.7219700217247009,0.31300270557403564
117,0.6190052032470703,0.41585561633110046,4.0742707e-05,0.7363897562026978,0.29840120673179626
118,0.6460700631141663,0.38870835304260254,3.9941668e-05,0.7281708717346191,0.3066665232181549
119,0.6052278876304626,0.42953920364379883,3.9143517e-05,0.7135758399963379,0.32114681601524353
120,0.6277528405189514,0.40684765577316284,3.834847e-05,0.7128238677978516,0.3217158317565918
121,0.6350709199905396,0.3994448482990265,3.7556743e-05,0.7066988348960876,0.3278001844882965
122,0.6250909566879272,0.40931740403175354,3.6768557e-05,0.7034323811531067,0.330898642539978
123,0.6375641226768494,0.39671337604522705,3.598412e-05,0.7359991669654846,0.2981889545917511
124,0.6460466384887695,0.3881043791770935,3.520366e-05,0.7317051887512207,0.3025229275226593
125,0.6701288819313049,0.3640889525413513,3.4427376e-05,0.7417492270469666,0.2924823760986328
126,0.6308851838111877,0.4033130705356598,3.3655488e-05,0.7338191866874695,0.30033567547798157
127,0.6546446084976196,0.37946927547454834,3.2888205e-05,0.73575359582901,0.2983085513114929
128,0.6266809105873108,0.4072989225387573,3.2125736e-05,0.7204979062080383,0.31343719363212585
129,0.6250498294830322,0.4088420271873474,3.136829e-05,0.7373660802841187,0.2964939773082733
130,0.6709635257720947,0.36284810304641724,3.0616076e-05,0.7391059994697571,0.2946728765964508
131,0.6503099203109741,0.3834051489830017,2.9869298e-05,0.7269597053527832,0.306676983833313
132,0.6639673709869385,0.36959895491600037,2.912816e-05,0.7354812622070312,0.29801633954048157
133,0.6745679378509521,0.3588919937610626,2.8392864e-05,0.715218186378479,0.31817689538002014
134,0.6409407258033752,0.3924260437488556,2.7663613e-05,0.7374398708343506,0.29588544368743896
135,0.6582198143005371,0.3751293420791626,2.6940605e-05,0.7398073673248291,0.29350998997688293
136,0.634148895740509,0.39909061789512634,2.6224037e-05,0.7382708191871643,0.2948937714099884
137,0.6206812262535095,0.41240760684013367,2.5514106e-05,0.7341535091400146,0.29885685443878174
138,0.6748408675193787,0.35814258456230164,2.4811006e-05,0.7440506219863892,0.2888874411582947
139,0.6557943224906921,0.37708979845046997,2.411493e-05,0.7361292839050293,0.29669782519340515
140,0.6667388677597046,0.36601975560188293,2.3426066e-05,0.7350934743881226,0.2976052165031433
141,0.6274884343147278,0.40514689683914185,2.2744605e-05,0.7206921577453613,0.31188222765922546
142,0.6438671946525574,0.3886663317680359,2.2070732e-05,0.7107822895050049,0.3217128813266754
143,0.6764901280403137,0.35596132278442383,2.140463e-05,0.7376740574836731,0.29472216963768005
144,0.6270216107368469,0.4053719937801361,2.0746484e-05,0.7409929633140564,0.29136183857917786
145,0.6214891672134399,0.41081881523132324,2.0096471e-05,0.7340739369392395,0.29817888140678406
146,0.6845516562461853,0.34764090180397034,1.945477e-05,0.7353654503822327,0.2967747449874878
147,0.6238809823989868,0.4082043468952179,1.8821558e-05,0.7327920794487,0.29922550916671753
148,0.6539769172668457,0.377993106842041,1.8197004e-05,0.7391688823699951,0.29275476932525635
149,0.6753490567207336,0.35651886463165283,1.7581284e-05,0.7419551014900208,0.2898521423339844
150,0.6634117960929871,0.3683541417121887,1.6974562e-05,0.7233914732933044,0.30833739042282104
151,0.6519484519958496,0.3797374665737152,1.6377006e-05,0.7206507921218872,0.3109854757785797
152,0.6812012195587158,0.3504007160663605,1.5788779e-05,0.7230451107025146,0.3085114657878876
153,0.6628811359405518,0.36863428354263306,1.5210042e-05,0.7178542017936707,0.313627690076828
154,0.669512927532196,0.36192506551742554,1.4640952e-05,0.729495108127594,0.3019050657749176
155,0.6688787341117859,0.3624872863292694,1.4081666e-05,0.7223377227783203,0.30899152159690857
156,0.665745198726654,0.3655500113964081,1.3532337e-05,0.7317305207252502,0.2995264530181885
157,0.6604070663452148,0.37081608176231384,1.2993114e-05,0.7237374186515808,0.3074485957622528
158,0.6546465754508972,0.37650054693222046,1.2464145e-05,0.7411317229270935,0.28997504711151123
