epoch,dice_coefficient,loss,lr,val_dice_coefficient,val_loss
67,0.6184899806976318,0.41252538561820984,5e-05,0.43199101090431213,0.5989523530006409
68,0.6136008501052856,0.41738632321357727,5e-05,0.4304497241973877,0.6005217432975769
69,0.6260660290718079,0.40479743480682373,5e-05,0.42606475949287415,0.604691743850708
70,0.6172497868537903,0.4134346842765808,5e-05,0.41684460639953613,0.6138021349906921
71,0.6276888251304626,0.40285617113113403,5e-05,0.4231536090373993,0.6072834134101868
72,0.623762845993042,0.40660375356674194,5e-05,0.4275297224521637,0.6028146147727966
73,0.6420570015907288,0.3882346749305725,5e-05,0.4260759651660919,0.6041306853294373
74,0.631173849105835,0.3990687131881714,5e-05,0.4204960763454437,0.6096859574317932
75,0.623419463634491,0.4067440330982208,5e-05,0.3976730406284332,0.6325070261955261
76,0.6325857043266296,0.39756491780281067,5e-05,0.4337390959262848,0.5963693857192993
77,0.6300442814826965,0.39999908208847046,5e-05,0.4226277768611908,0.6073774695396423
78,0.6253847479820251,0.40458351373672485,5e-05,0.4151715040206909,0.6147449612617493
79,0.6496620178222656,0.3801961839199066,5e-05,0.419966459274292,0.6098396182060242
80,0.648978054523468,0.3807455599308014,5e-05,0.41807690262794495,0.6115712523460388
81,0.6497724652290344,0.37980911135673523,5e-05,0.43193674087524414,0.5975794196128845
82,0.6624919772148132,0.3669552206993103,5e-05,0.4194003641605377,0.6099594235420227
83,0.6519970297813416,0.3772807717323303,5e-05,0.41953861713409424,0.6096848845481873
84,0.6600029468536377,0.3692040741443634,5e-05,0.4265715181827545,0.6025980114936829
85,0.6615363955497742,0.3676689565181732,5e-05,0.4124090373516083,0.6167718768119812
86,0.650152862071991,0.3789712190628052,5e-05,0.4129765033721924,0.6160764098167419
87,0.6669580340385437,0.36204540729522705,2.5e-05,0.4156193733215332,0.613337516784668
88,0.6678491830825806,0.3610541522502899,2.5e-05,0.40452489256858826,0.6243295073509216
89,0.6728057265281677,0.35600510239601135,2.5e-05,0.42272186279296875,0.6060351729393005
90,0.6616893410682678,0.36701756715774536,2.5e-05,0.4251093566417694,0.6035470366477966
91,0.6697300672531128,0.35887807607650757,2.5e-05,0.41593918204307556,0.6126204133033752
92,0.6652345061302185,0.3632718026638031,2.5e-05,0.42533746361732483,0.603111207485199
93,0.672367513179779,0.3560292422771454,2.5e-05,0.42562809586524963,0.6027253270149231
94,0.6702719330787659,0.35803109407424927,2.5e-05,0.4193144142627716,0.6089354157447815
95,0.6752910017967224,0.35290440917015076,2.5e-05,0.423918753862381,0.6042270064353943
96,0.6693735122680664,0.3587256669998169,2.5e-05,0.43636250495910645,0.5916996598243713
97,0.6844870448112488,0.34352442622184753,2.5e-05,0.42870256304740906,0.5992615222930908
98,0.6854411959648132,0.34247249364852905,2.5e-05,0.43344369530677795,0.5944188237190247
99,0.6905585527420044,0.33728042244911194,2.5e-05,0.43563345074653625,0.5922027230262756
100,0.6741777062416077,0.35362759232521057,2.5e-05,0.4316363036632538,0.5961270928382874
101,0.6853570938110352,0.34235697984695435,2.5e-05,0.43466484546661377,0.5930017232894897
102,0.6869028210639954,0.34071457386016846,2.5e-05,0.4309426248073578,0.5966269373893738
103,0.6810754537582397,0.34644970297813416,2.5e-05,0.4232635796070099,0.6042221188545227
104,0.690868079662323,0.3365783989429474,2.5e-05,0.4227336347103119,0.6046667695045471
105,0.6774229407310486,0.3499391973018646,2.5e-05,0.42247048020362854,0.6048551201820374
106,0.6788827776908875,0.34841132164001465,2.5e-05,0.4200754463672638,0.6071903109550476
107,0.6844171285629272,0.3428291082382202,1.25e-05,0.4076569378376007,0.6195668578147888
108,0.6902782917022705,0.3369203507900238,1.25e-05,0.4192076623439789,0.6079666614532471
109,0.7012673020362854,0.32588088512420654,1.25e-05,0.4220031797885895,0.6051182746887207
110,0.6939453482627869,0.3331519067287445,1.25e-05,0.4212677478790283,0.6058043837547302
111,0.6850980520248413,0.3419587016105652,1.25e-05,0.4252387285232544,0.6017971634864807
112,0.6947265267372131,0.3322863280773163,1.25e-05,0.43106532096862793,0.5959239602088928
113,0.7064013481140137,0.3205648958683014,1.25e-05,0.4289696216583252,0.5979726314544678
114,0.6906436681747437,0.33627834916114807,1.25e-05,0.42394018173217773,0.6029581427574158
115,0.6984480619430542,0.32842394709587097,1.25e-05,0.4202600419521332,0.606585681438446
116,0.7039707899093628,0.3228517472743988,1.25e-05,0.41175273060798645,0.6150489449501038
117,0.7029035687446594,0.32388487458229065,6.25e-06,0.4272114038467407,0.5995633602142334
118,0.6975407600402832,0.32922083139419556,6.25e-06,0.4230416715145111,0.6037061214447021
119,0.69627445936203,0.3304597735404968,6.25e-06,0.4243294298648834,0.6023914217948914
120,0.6990089416503906,0.3276981711387634,6.25e-06,0.42403551936149597,0.6026579737663269
121,0.712552011013031,0.3141287863254547,6.25e-06,0.41815221309661865,0.6085166335105896
122,0.7121327519416809,0.31452205777168274,6.25e-06,0.42557573318481445,0.6010649800300598
123,0.7084066271781921,0.31821995973587036,6.25e-06,0.42507651448249817,0.6015368103981018
124,0.7123466730117798,0.31425341963768005,6.25e-06,0.4223158359527588,0.6042703986167908
125,0.710166335105896,0.316405713558197,6.25e-06,0.4208485782146454,0.6057094931602478
126,0.6981858015060425,0.32835763692855835,6.25e-06,0.4256955683231354,0.6008334159851074
