epoch,accuracy,binary_dice_coefficient,dice_coefficient,loss,lr,val_accuracy,val_binary_dice_coefficient,val_dice_coefficient,val_loss
22,0.9979767203330994,0.5598205924034119,0.5534022450447083,0.2817172706127167,0.0002831884,0.9963642954826355,0.4029446840286255,0.39785706996917725,0.37567630410194397
23,0.9979552030563354,0.5527565479278564,0.5471735596656799,0.28573063015937805,0.00028075548,0.994651198387146,0.40469488501548767,0.39933618903160095,0.3791947364807129
24,0.9979615807533264,0.5650083422660828,0.5602300763130188,0.27597376704216003,0.0002781702,0.9957005977630615,0.4112076759338379,0.4055141508579254,0.3867834806442261
25,0.9980708956718445,0.581701397895813,0.5769003033638,0.2652602195739746,0.0002754355,0.9973598122596741,0.4454592168331146,0.4408442974090576,0.3743816912174225
26,0.9980807304382324,0.5815434455871582,0.5777181386947632,0.26761823892593384,0.00027255464,0.9978790879249573,0.4220218360424042,0.41766396164894104,0.4085880517959595
27,0.9980612993240356,0.5856490731239319,0.5811991691589355,0.2637134790420532,0.00026953092,0.9963378310203552,0.44268473982810974,0.43834570050239563,0.35585030913352966
28,0.9979825615882874,0.5734155774116516,0.5698235630989075,0.270982950925827,0.00026636792,0.9960231781005859,0.4089074432849884,0.4030859172344208,0.3797317445278168
29,0.9981409907341003,0.5925987958908081,0.5889965295791626,0.25832971930503845,0.00026306926,0.9976078271865845,0.46045708656311035,0.4582890272140503,0.36135539412498474
30,0.998222291469574,0.6164135336875916,0.6127308011054993,0.24403773248195648,0.00025963885,0.9976063966751099,0.4393664300441742,0.4368135929107666,0.38074198365211487
31,0.9979605078697205,0.5748707056045532,0.5710543394088745,0.2707807421684265,0.00025608068,0.9965750575065613,0.4331726133823395,0.4293235242366791,0.37159430980682373
32,0.9980897903442383,0.5993388295173645,0.5956071019172668,0.25590944290161133,0.00025239884,0.9969096779823303,0.43376198410987854,0.43196919560432434,0.3780832588672638
33,0.9981947541236877,0.6143408417701721,0.6119555830955505,0.24652928113937378,0.0002485977,0.9973656535148621,0.46980586647987366,0.46789470314979553,0.34577977657318115
34,0.9982233643531799,0.6196474432945251,0.61693274974823,0.2425393909215927,0.00024468164,0.9965252876281738,0.41485723853111267,0.41405925154685974,0.37895193696022034
35,0.9982314705848694,0.6232694983482361,0.6207313537597656,0.23740480840206146,0.00024065525,0.9972572326660156,0.4627813398838043,0.46064844727516174,0.34671422839164734
36,0.9981889128684998,0.602487325668335,0.6000956296920776,0.25193190574645996,0.00023652322,0.9977878332138062,0.3071649372577667,0.30659353733062744,0.492012619972229
37,0.9981998801231384,0.6178100109100342,0.6156352162361145,0.24186058342456818,0.00023229036,0.9971388578414917,0.4509398639202118,0.4493549168109894,0.36274608969688416
38,0.9982348084449768,0.6223981976509094,0.6201763153076172,0.23957204818725586,0.00022796162,0.9962338805198669,0.44464707374572754,0.4426253139972687,0.35894879698753357
39,0.9982695579528809,0.6342679262161255,0.6318072080612183,0.23266470432281494,0.00022354203,0.9975420236587524,0.46910926699638367,0.4678681790828705,0.3492244482040405
40,0.998278021812439,0.6434428095817566,0.6415196061134338,0.22517874836921692,0.00021903675,0.9975626468658447,0.48471441864967346,0.4828833043575287,0.3472006022930145
41,0.9983454942703247,0.6481167674064636,0.6461910605430603,0.22307367622852325,0.00021445104,0.9977108836174011,0.46454039216041565,0.4624948501586914,0.36091741919517517
42,0.9983875751495361,0.6622415781021118,0.6602780222892761,0.214214026927948,0.00020979025,0.9975022077560425,0.4551129639148712,0.4540459215641022,0.36507654190063477
43,0.9984038472175598,0.658601701259613,0.656673789024353,0.21604639291763306,0.00020505978,0.9980966448783875,0.4568115174770355,0.45532169938087463,0.36857911944389343
44,0.9984042644500732,0.6623347401618958,0.6604583263397217,0.21445848047733307,0.0002002652,0.9978674650192261,0.475389689207077,0.47322380542755127,0.35295984148979187
45,0.9983739852905273,0.6557374596595764,0.6536917090415955,0.21937552094459534,0.00019541205,0.997329592704773,0.43229663372039795,0.43151187896728516,0.3833793103694916
46,0.9983586668968201,0.6610841751098633,0.6592678427696228,0.21577808260917664,0.00019050602,0.9973108172416687,0.4599316120147705,0.45912349224090576,0.35965991020202637
47,0.9984343647956848,0.6675694584846497,0.6657870411872864,0.21145392954349518,0.00018555282,0.9971501231193542,0.44950005412101746,0.4486425220966339,0.36318492889404297
48,0.9984095096588135,0.663508951663971,0.6615947484970093,0.2135046124458313,0.00018055823,0.9981034994125366,0.44538092613220215,0.444786936044693,0.3738546669483185
49,0.9984350204467773,0.6730587482452393,0.6710963845252991,0.20695820450782776,0.00017552807,0.9979661107063293,0.48002830147743225,0.47889888286590576,0.3556405305862427
50,0.9984991550445557,0.6838022470474243,0.6821475028991699,0.20066097378730774,0.00017046819,0.9974909424781799,0.48754462599754333,0.48639264702796936,0.342152863740921
51,0.998508632183075,0.6836464405059814,0.682182252407074,0.2014440894126892,0.00016538451,0.9979137182235718,0.46368440985679626,0.46250855922698975,0.3661966323852539
52,0.9985142350196838,0.6875832676887512,0.6859230995178223,0.1976756602525711,0.00016028294,0.9959181547164917,0.43387672305107117,0.4327128827571869,0.3719902038574219
53,0.9985189437866211,0.6895753145217896,0.6879568696022034,0.19816334545612335,0.00015516946,0.9978705644607544,0.4893355667591095,0.48835742473602295,0.34190094470977783
54,0.9985048770904541,0.6828186511993408,0.681209146976471,0.20149852335453033,0.00015005,0.9972283244132996,0.4618658125400543,0.46041396260261536,0.3580058813095093
55,0.9985069632530212,0.6879511475563049,0.6862983703613281,0.19737091660499573,0.00014493054,0.9979203939437866,0.4724246561527252,0.47113052010536194,0.36131441593170166
56,0.9985544085502625,0.7054216861724854,0.7037985324859619,0.18761296570301056,0.00013981706,0.9980165958404541,0.49037060141563416,0.48953017592430115,0.3441643714904785
57,0.9985883235931396,0.7101016640663147,0.7085737586021423,0.1851656585931778,0.00013471549,0.9979368448257446,0.45443227887153625,0.45353126525878906,0.3754626214504242
58,0.9985821843147278,0.710724413394928,0.709206759929657,0.18373845517635345,0.00012963181,0.9977262020111084,0.4768716096878052,0.47666287422180176,0.3516089916229248
59,0.9986047148704529,0.713143527507782,0.7115932703018188,0.18248166143894196,0.00012457193,0.9979767799377441,0.4419480562210083,0.44110777974128723,0.3815203607082367
60,0.9986004829406738,0.7037513852119446,0.7019051313400269,0.18941326439380646,0.00011954177,0.9974197745323181,0.4424879848957062,0.44139862060546875,0.378360390663147
61,0.9985784888267517,0.7051365971565247,0.7033390998840332,0.18745702505111694,0.000114547176,0.9972661733627319,0.4775352478027344,0.4768078029155731,0.3470270335674286
62,0.9986276030540466,0.7187454700469971,0.7174225449562073,0.1787809133529663,0.00010959397,0.9978954792022705,0.44473323225975037,0.4439244270324707,0.38166019320487976
63,0.9986501932144165,0.71832674741745,0.7169435620307922,0.1789463758468628,0.00010468794,0.9976703524589539,0.4527991712093353,0.4513121545314789,0.37075114250183105
64,0.9986547231674194,0.7180721163749695,0.7167457938194275,0.17989929020404816,9.9834804e-05,0.9977284669876099,0.4691477119922638,0.4684668779373169,0.3579326570034027
65,0.9986861348152161,0.7246904373168945,0.7234145402908325,0.17607413232326508,9.504021e-05,0.9975014925003052,0.45942607522010803,0.45893871784210205,0.3645141124725342
66,0.9986880421638489,0.725273847579956,0.723983108997345,0.17501714825630188,9.030975e-05,0.9979665279388428,0.46696195006370544,0.46584853529930115,0.3650566637516022
