variant,key,path,fwhm_mm,hi_freq_energy,lap_var,snr_brain,error
Crude_v1,sub-r048s034_ses-1,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude/t1/sub-r048s034_ses-1_T1w_MNI_norm.nii.gz,11.124800272749177,0.10769772696607909,0.8242632525582467,3.484183253021911e-07,
Crude_v1,sub-r048s037_ses-1,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude/t1/sub-r048s037_ses-1_T1w_MNI_norm.nii.gz,11.36165118685273,0.09150491533505252,0.6671320432797074,1.3415444755082717e-07,
Crude_v1,sub-r048s043_ses-1,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude/t1/sub-r048s043_ses-1_T1w_MNI_norm.nii.gz,11.93852330431135,0.0849932923272911,0.640954723281245,2.3675131899381086e-07,
Crude_v2,sub-M2029_ses-180,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2029_ses-180_T1w_MNI_norm.nii.gz,10.507434615964932,0.12314794449968901,1.0782601523399353,-4.487833109578787e-07,
Crude_v2,sub-M2050_ses-208,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2050_ses-208_T1w_MNI_norm.nii.gz,10.025941776076046,0.13005401630380753,1.0994270277023315,-2.5534458103493307e-08,
Crude_v2,sub-M2051_ses-284,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2051_ses-284_T1w_MNI_norm.nii.gz,10.850125720191986,0.11612884147081118,1.0038236007094383,-8.126065722535714e-07,
Crude_v2,sub-M2054_ses-1598,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2054_ses-1598_T1w_MNI_norm.nii.gz,9.93940008339572,0.1304618868373568,1.1583587169647216,8.612054358536625e-08,
Crude_v2,sub-M2055_ses-1469,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2055_ses-1469_T1w_MNI_norm.nii.gz,10.387246349567665,0.12507262202939673,1.0845266795158386,-6.359786084431107e-07,
Crude_v2,sub-M2066_ses-325,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2066_ses-325_T1w_MNI_norm.nii.gz,8.832611972497524,0.15605054439601262,1.360952272415161,2.480255432146805e-07,
Crude_v2,sub-M2069_ses-5818,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2069_ses-5818_T1w_MNI_norm.nii.gz,9.037495857252027,0.15214570029812244,1.3326543593406677,6.153445610834751e-07,
Crude_v2,sub-M2075_ses-529,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2075_ses-529_T1w_MNI_norm.nii.gz,10.659419415789635,0.12167187802613808,1.043930757045746,1.4861241481867182e-07,
Crude_v2,sub-M2083_ses-198,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2083_ses-198_T1w_MNI_norm.nii.gz,10.034656620140446,0.13367253098638224,1.1873077869415283,-4.373349611341837e-07,
Crude_v2,sub-M2086_ses-3021,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2086_ses-3021_T1w_MNI_norm.nii.gz,9.130206842410882,0.14921441302955268,1.2671866512298584,6.773454401809431e-07,
Crude_v2,sub-M2087_ses-6127,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2087_ses-6127_T1w_MNI_norm.nii.gz,9.905042763490197,0.13228832329919477,1.183290102481842,-2.326550729847554e-09,
Crude_v2,sub-M2094_ses-3078,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2094_ses-3078_T1w_MNI_norm.nii.gz,8.985846771995124,0.1519034053112248,1.3067932915687561,3.1165870950644603e-07,
Crude_v2,sub-M2099_ses-658,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2099_ses-658_T1w_MNI_norm.nii.gz,9.748726868288498,0.1350484502517864,1.127345724105835,1.967636507060888e-07,
Crude_v2,sub-M2102_ses-169,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2102_ses-169_T1w_MNI_norm.nii.gz,9.28311994218324,0.1457380909992954,1.3081685018539428,-1.352894258843662e-07,
Crude_v2,sub-M2104_ses-483,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2104_ses-483_T1w_MNI_norm.nii.gz,9.510122456681676,0.14390902602743383,1.2584310793876647,1.036401684473276e-07,
Crude_v2,sub-M2106_ses-786,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2106_ses-786_T1w_MNI_norm.nii.gz,8.639910425364766,0.16148691563388184,1.285470838546753,4.6194063685334186e-08,
Crude_v2,sub-M2107_ses-2107,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2107_ses-2107_T1w_MNI_norm.nii.gz,9.632003965914432,0.13840612780431938,1.2665038657188417,-2.9610430374304997e-07,
