epoch,dice_coefficient,learning_rate,loss,val_dice_coefficient,val_loss
0,0.009355740621685982,1.4999999621068127e-05,0.756823718547821,0.017574677243828773,0.673159122467041
1,0.020496100187301636,1.4999999621068127e-05,0.6170490384101868,0.051321111619472504,0.5660235285758972
2,0.03479418158531189,1.4999999621068127e-05,0.543656587600708,0.044072967022657394,0.5180490016937256
3,0.045965906232595444,1.4999999621068127e-05,0.5011651515960693,0.1302887201309204,0.46063902974128723
4,0.06359534710645676,1.4999999621068127e-05,0.4683234989643097,0.14581426978111267,0.43265673518180847
5,0.0754004493355751,1.4999999621068127e-05,0.44384831190109253,0.151656374335289,0.4120628833770752
6,0.08060335367918015,1.4999999621068127e-05,0.425054132938385,0.15873871743679047,0.3942844867706299
7,0.07710330933332443,1.4999999621068127e-05,0.41195353865623474,0.15953677892684937,0.3811979591846466
8,0.08343363553285599,1.4999999621068127e-05,0.3980499804019928,0.16099029779434204,0.3697490096092224
9,0.08380428701639175,1.4999999621068127e-05,0.38791924715042114,0.16330784559249878,0.35980603098869324
10,0.0812043622136116,1.4999999621068127e-05,0.3799575865268707,0.1680583506822586,0.3502212166786194
11,0.0797937884926796,1.4999999621068127e-05,0.3728003203868866,0.17712807655334473,0.3403737545013428
12,0.09501534700393677,1.4999999621068127e-05,0.3617212474346161,0.18228083848953247,0.3327789902687073
13,0.0794726312160492,1.4999999621068127e-05,0.3605758547782898,0.1845874786376953,0.3265945017337799
14,0.09385136514902115,1.4999999621068127e-05,0.3510527014732361,0.18272390961647034,0.3222803473472595
15,0.08847454935312271,1.4999999621068127e-05,0.34811583161354065,0.18643198907375336,0.31681177020072937
16,0.08236265927553177,1.4999999621068127e-05,0.3457641303539276,0.17889150977134705,0.3149094581604004
17,0.09690815955400467,1.4999999621068127e-05,0.33763614296913147,0.18720845878124237,0.3091166615486145
18,0.07758097350597382,1.4999999621068127e-05,0.3398519456386566,0.1402529776096344,0.319333016872406
19,0.08824323117733002,1.4999999621068127e-05,0.3335534930229187,0.18764883279800415,0.30257508158683777
20,0.09632796049118042,1.4999999621068127e-05,0.32827869057655334,0.18805256485939026,0.2995421290397644
21,0.09344325959682465,1.4999999621068127e-05,0.32650917768478394,0.1900324523448944,0.2963997721672058
22,0.08648093789815903,1.4999999621068127e-05,0.3260253071784973,0.18863120675086975,0.29443827271461487
23,0.0932394415140152,1.4999999621068127e-05,0.32164785265922546,0.1859688013792038,0.2928527295589447
24,0.09081946313381195,1.4999999621068127e-05,0.32018157839775085,0.19173450767993927,0.2890527844429016
25,0.09518776088953018,1.4999999621068127e-05,0.3168165683746338,0.1902323216199875,0.28752243518829346
26,0.10301763564348221,1.4999999621068127e-05,0.3125573694705963,0.19134771823883057,0.28542032837867737
27,0.09368215501308441,1.4999999621068127e-05,0.31354764103889465,0.18863651156425476,0.2843553423881531
28,0.09561651200056076,1.4999999621068127e-05,0.3114016652107239,0.19221103191375732,0.2820149064064026
29,0.10196781158447266,1.4999999621068127e-05,0.307935506105423,0.19377219676971436,0.2799651622772217
30,0.10378877073526382,1.4999999621068127e-05,0.3059188425540924,0.19332174956798553,0.27854123711586
31,0.09037132561206818,1.4999999621068127e-05,0.30853065848350525,0.19071468710899353,0.27803924679756165
32,0.09224598109722137,1.4999999621068127e-05,0.30664974451065063,0.19562284648418427,0.27530351281166077
33,0.09019626677036285,1.4999999621068127e-05,0.3060257136821747,0.19415919482707977,0.2745157778263092
34,0.08825364708900452,1.4999999621068127e-05,0.30542320013046265,0.19133996963500977,0.2742103040218353
35,0.10866912454366684,1.4999999621068127e-05,0.29831698536872864,0.19269323348999023,0.2727365493774414
36,0.10334576666355133,1.4999999621068127e-05,0.29890719056129456,0.19837860763072968,0.2701466679573059
37,0.09805218875408173,1.4999999621068127e-05,0.29953357577323914,0.18630121648311615,0.27261993288993835
38,0.10965089499950409,1.4999999621068127e-05,0.2951594889163971,0.1975739598274231,0.268526166677475
39,0.10010828822851181,1.4999999621068127e-05,0.2972128391265869,0.181147500872612,0.2724255919456482
40,0.10575146973133087,1.4999999621068127e-05,0.2946736514568329,0.19796082377433777,0.2668328583240509
41,0.10527194291353226,7.499999810534064e-06,0.29426640272140503,0.1983221173286438,0.26638075709342957
42,0.11091730743646622,7.499999810534064e-06,0.29222506284713745,0.2001781463623047,0.2654549777507782
43,0.10940312594175339,7.499999810534064e-06,0.2922413647174835,0.20166870951652527,0.264726459980011
44,0.07493357360363007,7.499999810534064e-06,0.30203714966773987,0.20254027843475342,0.2637721002101898
45,0.016211343929171562,7.499999810534064e-06,0.3189533054828644,0.0005301139317452908,0.3234545886516571
46,0.031534262001514435,7.499999810534064e-06,0.3139955997467041,0.0709262490272522,0.30199164152145386
47,0.013860248029232025,7.499999810534064e-06,0.318743497133255,0.0005371720180846751,0.32254332304000854
48,0.0037618372589349747,7.499999810534064e-06,0.3212127983570099,0.0005468533490784466,0.3220047652721405
49,0.0005575965624302626,3.749999905267032e-06,0.3217378258705139,0.0005537922843359411,0.3216981589794159
50,0.0005704705254174769,3.749999905267032e-06,0.32140856981277466,0.0005641744937747717,0.3213466703891754
51,0.0006532482802867889,3.749999905267032e-06,0.32101601362228394,0.0005849831504747272,0.32094624638557434
52,0.0005582934827543795,3.749999905267032e-06,0.3206202983856201,0.000629892572760582,0.32048794627189636
53,0.0008424113038927317,1.874999952633516e-06,0.3201816976070404,0.0006690426962450147,0.32022666931152344
54,0.0006465626647695899,1.874999952633516e-06,0.31997615098953247,0.0007327782805077732,0.31992289423942566
55,0.0007254144875332713,1.874999952633516e-06,0.3196452856063843,0.0008591697551310062,0.319563090801239
56,0.0023445694241672754,1.874999952633516e-06,0.31883129477500916,0.0010622504632920027,0.31915950775146484
57,0.0010505663231015205,9.37499976316758e-07,0.3189471960067749,0.0012998707825317979,0.3188965916633606
58,0.0017765586962923408,9.37499976316758e-07,0.3185787498950958,0.002858686028048396,0.3182275593280792
59,0.004125803243368864,9.37499976316758e-07,0.31806084513664246,0.003294255118817091,0.31789469718933105
60,0.005270130932331085,9.37499976316758e-07,0.3174653649330139,0.0038026077672839165,0.31752923130989075
61,0.005990026518702507,4.999999987376214e-07,0.31712397933006287,0.004072387237101793,0.31732696294784546
62,0.007611168548464775,4.999999987376214e-07,0.3167594373226166,0.004313688259571791,0.3171272277832031
63,0.006337789352983236,4.999999987376214e-07,0.31670698523521423,0.004552662372589111,0.3169248104095459
64,0.006813922431319952,4.999999987376214e-07,0.31660717725753784,0.0047076912596821785,0.31674861907958984
65,0.006571205332875252,4.999999987376214e-07,0.3163985311985016,0.004862852860242128,0.31656304001808167
66,0.00556426215916872,4.999999987376214e-07,0.3165983259677887,0.00508588831871748,0.31634536385536194
67,0.006244858261197805,4.999999987376214e-07,0.3164028823375702,0.005285806022584438,0.31613221764564514
68,0.006814832333475351,4.999999987376214e-07,0.31582149863243103,0.005488008726388216,0.31590723991394043
69,0.007784869056195021,4.999999987376214e-07,0.3155130445957184,0.005655820481479168,0.31569570302963257
70,0.0067846281453967094,4.999999987376214e-07,0.3157937526702881,0.005873049609363079,0.31546860933303833
71,0.008412855677306652,4.999999987376214e-07,0.3150712251663208,0.00611890247091651,0.3152325451374054
72,0.00950445793569088,4.999999987376214e-07,0.31459668278694153,0.006343195214867592,0.31501397490501404
73,0.006931358948349953,4.999999987376214e-07,0.31508949398994446,0.006489738821983337,0.31484636664390564
74,0.009041769430041313,4.999999987376214e-07,0.3144143521785736,0.007184464484453201,0.3145260214805603
75,0.011751970276236534,4.999999987376214e-07,0.31357666850090027,0.011694002896547318,0.3131425678730011
76,0.015007437206804752,4.999999987376214e-07,0.3125933110713959,0.016112130135297775,0.3117991089820862
77,0.015418019145727158,4.999999987376214e-07,0.3124290406703949,0.018885880708694458,0.31091010570526123
78,0.017741847783327103,4.999999987376214e-07,0.3116982579231262,0.021571559831500053,0.31003889441490173
79,0.018293052911758423,4.999999987376214e-07,0.31145036220550537,0.023499710485339165,0.3094032406806946
80,0.019798383116722107,4.999999987376214e-07,0.3110238015651703,0.024911830201745033,0.30891773104667664
81,0.020070023834705353,4.999999987376214e-07,0.31074661016464233,0.025769377127289772,0.30862048268318176
82,0.021194476634263992,4.999999987376214e-07,0.31051263213157654,0.027006473392248154,0.3082660436630249
83,0.022951047867536545,4.999999987376214e-07,0.3097752332687378,0.03191918507218361,0.30693453550338745
84,0.0266493521630764,4.999999987376214e-07,0.3087942600250244,0.03799636662006378,0.3051467537879944
85,0.025381293147802353,4.999999987376214e-07,0.3089676797389984,0.03995613381266594,0.30458417534828186
