epoch,accuracy,binary_dice_coefficient,dice_coefficient,loss,lr,val_accuracy,val_binary_dice_coefficient,val_dice_coefficient,val_loss
0,0.8925955295562744,0.044637370854616165,0.008413800038397312,0.7210457921028137,1e-04,0.38932132720947266,0.010286372154951096,0.0063643730245530605,0.7342803478240967
1,0.9744167327880859,0.12952765822410583,0.011135739274322987,0.7133296132087708,1e-04,0.711194634437561,0.013637415133416653,0.007981945760548115,0.740786612033844
2,0.9872326850891113,0.1778840273618698,0.014187023974955082,0.7083142399787903,1e-04,0.8651195168495178,0.023255733773112297,0.009409070946276188,0.7571026682853699
3,0.9911518692970276,0.21206034719944,0.015737667679786682,0.7048096656799316,1e-04,0.8856636881828308,0.09592961519956589,0.012472867034375668,0.775271475315094
4,0.9922705888748169,0.22360146045684814,0.016876935958862305,0.7018657922744751,1e-04,0.9357168674468994,0.18118663132190704,0.013334949500858784,0.7401086688041687
5,0.9933610558509827,0.24785597622394562,0.018102021887898445,0.6989356279373169,1e-04,0.8922231793403625,0.11473862081766129,0.014934512786567211,0.7659642696380615
6,0.9936574101448059,0.2575949728488922,0.018918149173259735,0.6966245770454407,1e-04,0.940018892288208,0.11127328872680664,0.015423037111759186,0.726355791091919
7,0.9941157698631287,0.26370686292648315,0.020016901195049286,0.6941556930541992,1e-04,0.9717549085617065,0.11902832239866257,0.01327032595872879,0.7109751105308533
8,0.9940263032913208,0.2740464210510254,0.020860323682427406,0.6921502947807312,1e-04,0.9379317164421082,0.19180172681808472,0.016070520505309105,0.7374981045722961
9,0.9944857954978943,0.2874948978424072,0.02243257500231266,0.6896948218345642,1e-04,0.9644505977630615,0.1781223565340042,0.01736021600663662,0.7035307884216309
10,0.9950006604194641,0.3004445731639862,0.024078352376818657,0.6872555017471313,1e-04,0.9269866347312927,0.18385177850723267,0.018620768561959267,0.7384249567985535
11,0.9952148795127869,0.3118269145488739,0.025599544867873192,0.6851034760475159,1e-04,0.9605587720870972,0.22793234884738922,0.01942257396876812,0.7140558362007141
12,0.9954347014427185,0.3214055299758911,0.027582330629229546,0.6827627420425415,1e-04,0.982872486114502,0.25340625643730164,0.01917465589940548,0.6966915130615234
