epoch,dice_coefficient,loss,safe_binary_iou,val_dice_coefficient,val_whole_dice_hard,val_whole_dice_hard_thr_0p30,val_whole_dice_hard_thr_0p40,val_whole_dice_hard_thr_0p50,val_whole_dice_hard_thr_0p60,val_whole_dice_hard_thr_0p70,val_whole_dice_micro
41,0.3952087461948395,0.6276126503944397,0.28472596406936646,0.1893967768519751,0.19274340343484006,0.19914673776380407,0.19608474819016453,0.19274340343484006,0.19015580554918757,0.18671330563150954,0.3717970198034438
42,0.3793371617794037,0.6608635783195496,0.27308788895606995,0.17179315055332595,0.1733306483274712,0.18150330286292002,0.1778089715351394,0.1733306483274712,0.17116418344039735,0.16711071224763355,0.35513551728066617
43,0.38461560010910034,0.6582403779029846,0.2786732316017151,0.18911818706010466,0.19221484801153457,0.1993017890161701,0.1962811178332389,0.19221484801153457,0.1892268421099514,0.18481037927670965,0.38160704019338687
44,0.3833450376987457,0.6495392918586731,0.275951087474823,0.17603962876873022,0.17683750816820185,0.18170150145630187,0.18059183779301866,0.17683750816820185,0.17597009577931408,0.17430476432970063,0.356375778549468
45,0.388472318649292,0.6395756602287292,0.28071966767311096,0.1669943848577664,0.16824371509681277,0.17391409398468058,0.1719890845340796,0.16824371509681277,0.16664660189137495,0.16426490716064976,0.3282748155839887
46,0.3946874737739563,0.6409498453140259,0.28454747796058655,0.17841276061128222,0.18032322071468293,0.18207615021689286,0.18171113773034966,0.18032322071468293,0.17993557901134202,0.1793939901739604,0.34431857354172746
47,0.3986702859401703,0.6383385062217712,0.2885269820690155,0.19449374013430082,0.1975927395083896,0.2012660736020346,0.20027091179035314,0.1975927395083896,0.19572532840113188,0.19292458160977108,0.35927241361267775
48,0.399059534072876,0.6448343396186829,0.2893970310688019,0.14657726606604465,0.14770844298081143,0.15184739263909797,0.15052539633957457,0.14770844298081143,0.14676516221684324,0.14458276452973015,0.24679160617534968
49,0.39326488971710205,0.6504271030426025,0.28380298614501953,0.1710601496753464,0.17253877701587392,0.17281482303560392,0.17306263998826574,0.17253877701587392,0.17266893868581856,0.17260358194367928,0.31265428171739607
50,0.40079042315483093,0.6368711590766907,0.2894919812679291,0.19090740597509404,0.19335108750322244,0.199030922596255,0.19690832868605118,0.19335108750322244,0.19204034717092225,0.18826743316266403,0.3726777686722447
51,0.41203972697257996,0.623658299446106,0.2974032461643219,0.1693326231581543,0.17024697809122694,0.17380476193863673,0.17279789684576718,0.17024697809122694,0.16921791229673133,0.16775621459186493,0.29400753193714196
52,0.39885932207107544,0.6406223177909851,0.2903839647769928,0.18071177484499176,0.1824829230963307,0.18568350676375964,0.18467404499824305,0.1824829230963307,0.1818025338240258,0.17948419227651316,0.3291640674171789
53,0.40738317370414734,0.627013623714447,0.29656293988227844,0.1922225526719007,0.19410522341009406,0.20033828246374263,0.19769253835013148,0.19410522341009406,0.1925403917540164,0.18864170447355902,0.3617901490367195
54,0.4183664619922638,0.6208869814872742,0.3035368323326111,0.1885741881524088,0.18918313083249785,0.19503217627992014,0.1931797405503697,0.18918313083249785,0.18841671048576822,0.18688630117581326,0.3510736522825001
55,0.42410650849342346,0.6191408634185791,0.30943945050239563,0.16718066140150223,0.16824614902801935,0.1716839249908533,0.17076642434670433,0.16824614902801935,0.16755293382994038,0.16664013010678325,0.28304709853250953
56,0.4265667796134949,0.6199403405189514,0.3135988414287567,0.17152559290112465,0.17318036210593404,0.17494311970602697,0.17457789872207152,0.17318036210593404,0.172549867013128,0.1716865785944573,0.29023954196776086
57,0.43515729904174805,0.6145381927490234,0.3195006549358368,0.15048208994187143,0.15152141744653838,0.1538323539193037,0.15339526458964547,0.15152141744653838,0.15103429497199417,0.15016608480245042,0.2403149954038252
58,0.4432050287723541,0.6005867719650269,0.3270661532878876,0.18432596428549844,0.18561496793373689,0.18790690218444955,0.1874294302484591,0.18561496793373689,0.18518081361124453,0.1850956084459751,0.3196292987950655
59,0.4493922293186188,0.59778892993927,0.33289995789527893,0.17641550390103264,0.17781489896163746,0.17760427082437588,0.17810413276119916,0.17781489896163746,0.1782314445835335,0.17944382558032637,0.2959367569850741
60,0.45634815096855164,0.5927562117576599,0.33801043033599854,0.20535736722377276,0.20638793562151783,0.20996703076365272,0.2090769910832637,0.20638793562151783,0.20657094437572313,0.20693695278799415,0.36312845813214406
61,0.46320396661758423,0.584498405456543,0.3448353409767151,0.18088032401460702,0.18233795114450793,0.1836926280785481,0.18361755514604436,0.18233795114450793,0.1827150090069443,0.18266293314619683,0.3171894597850842
62,0.460919588804245,0.5928627848625183,0.34313157200813293,0.20411249037894844,0.20573626929702327,0.21149192924120205,0.2101255650288814,0.20573626929702327,0.20387585978815925,0.2010277359408546,0.37523829058257746
63,0.44325512647628784,0.6126155853271484,0.3294093608856201,0.18132772128669544,0.18263120654470455,0.18438555066095527,0.18396167926965346,0.18263120654470455,0.18280617829389706,0.182763924182088,0.32218733697227303
64,0.44965770840644836,0.6073998808860779,0.33499273657798767,0.17978879042597923,0.1811248169563516,0.1840149495776613,0.18335168313822,0.1811248169563516,0.18064526050028346,0.18001344737148137,0.30735566937118747
65,0.4588102102279663,0.5868256688117981,0.33964595198631287,0.176964679649707,0.17839893012353666,0.18178230497209688,0.18074505769398214,0.17839893012353666,0.17749971003756138,0.17549090478577778,0.2982378758948864
66,0.44624584913253784,0.6105046272277832,0.3339623808860779,0.18626695732577533,0.18845426998635056,0.19084921335355023,0.19004907110114821,0.18845426998635056,0.1873321285479391,0.1849806243151159,0.31624102995576636
67,0.45883503556251526,0.5859981775283813,0.3402184545993805,0.18111334536777204,0.18339823015090753,0.18719219849816085,0.1854662147418665,0.18339823015090753,0.1815071784948376,0.17904930608680772,0.3222128462632676
